iter	Passed	Remaining
369	31645	567053
370	31733	567011
371	31857	567619
372	31931	567317
373	32009	567106
374	32092	566971
375	32173	566809
376	32261	566763
377	32343	566603
378	32438	566689
379	32523	566592
380	32605	566451
381	32678	566148
382	32763	566054
383	32876	566433
384	32960	566322
385	33041	566153
386	33129	566107
387	33214	566020
388	33293	565818
389	33377	565701
390	33483	565970
391	33570	565905
392	33651	565733
393	33730	565549
394	33838	565827
395	33918	565648
396	33989	565315
397	34071	565181
398	34169	565302
399	34258	565263
400	34333	565004
401	34404	564684
402	34494	564666
403	34577	564542
404	34651	564271
405	34721	563930
406	34821	564078
407	34911	564066
408	35007	564146
409	35079	563842
410	35159	563658
411	35244	563570
412	35327	563438
413	35410	563319
414	35484	563044
415	35554	562713
416	35644	562703
417	35713	562356
418	35790	562135
419	35880	562122
420	35958	561930
421	36038	561757
422	36118	561583
423	36193	561340
424	36281	561297
425	36387	561529
426	36461	561272
427	36539	561063
428	36629	561058
429	36711	560922
430	36802	560913
431	36876	560663
432	36960	560556
433	37043	560430
434	37128	560346
435	37209	560191
436	37288	560008
437	37372	559910
438	37443	559600
439	37513	559298
440	37584	558991
441	37671	558931
442	37758	558878
443	37853	558937
444	37938	558844
445	38030	558854
446	38111	558708
447	38193	558585
448	38270	558377
449	38352	558244
450	38438	558163
451	38513	557927
452	38598	557843
453	38670	557567
454	38761	557573
455	38859	557663
456	38932	557407
457	39026	557444
458	39130	557634
459	39204	557380
460	39285	557240
461	39379	557277
462	39467	557233
463	39546	557057
464	39646	557178
465	39734	557129
466	39821	557076
467	39904	556960
468	39968	556580
469	40062	556608
470	40151	556582
471	40224	556328
472	40309	556236
473	40382	555984
474	40466	555885
475	40551	555793
476	40638	555731
477	40715	555542
478	40829	555837
479	40917	555797
480	40999	555666
481	41106	555877
482	41190	555773
483	41267	555569
484	41350	555454
485	41434	555357
486	41530	555422
487	41612	555292
488	41695	555171
489	41796	555302
490	41893	555371
491	41988	555413
492	42071	555288
493	42153	555162
494	42234	555023
495	42317	554907
496	42417	555008
497	42507	554986
498	42588	554843
499	42672	554740
500	42752	554588
501	42826	554362
502	42914	554308
503	42998	554197
504	43089	554191
505	43186	554258
506	43260	554018
507	43357	554083
508	43438	553947
509	43531	553962
510	43614	553844
511	43703	553810
512	43784	553659
513	43869	553575
514	43956	553511
515	44040	553413
516	44124	553310
517	44203	553143
518	44292	553100
519	44408	553403
520	44499	553378
521	44611	553631
522	44683	553378
523	44765	553241
524	44866	553358
525	44949	553235
526	45025	553031
527	45103	552865
528	45187	552759
529	45270	552645
530	45350	552491
531	45424	552262
532	45525	552369
533	45616	552358
534	45690	552125
535	45770	551975
536	45854	551882
537	45958	552018
538	46040	551884
539	46122	551758
540	46220	551822
541	46307	551763
542	46383	551566
543	46462	551401
544	46539	551211
545	46634	551249
546	46718	551140
547	46811	551140
548	46904	551153
549	46993	551109
550	47064	550850
551	47133	550578
552	47214	550439
553	47310	550473
554	47392	550350
555	47477	550263
556	47575	550324
557	47661	550237
558	47729	549961
559	47802	549732
560	47902	549807
561	48006	549934
562	48082	549747
563	48160	549578
564	48245	549482
565	48338	549483
566	48416	549318
567	48496	549175
568	48570	548958
569	48650	548810
570	48736	548734
571	48811	548528
572	48912	548617
573	48990	548455
574	49070	548307
575	49147	548134
576	49236	548091
577	49325	548044
578	49411	547964
579	49483	547732
580	49584	547821
581	49682	547872
582	49754	547643
583	49826	547411
584	49932	547551
585	50016	547444
586	50097	547317
587	50172	547118
588	50274	547220
589	50362	547157
590	50437	546957
591	50528	546941
592	50603	546744
593	50689	546662
594	50774	546573
595	50853	546424
596	50947	546431
597	51052	546554
598	51123	546316
599	51201	546152
600	51292	546119
601	51379	546052
602	51454	545859
603	51534	545724
604	51610	545534
605	51719	545699
606	51796	545523
607	51891	545548
608	51978	545476
609	52064	545401
610	52138	545197
611	52217	545039
612	52297	544903
613	52408	545079
614	52493	544997
615	52571	544835
616	52642	544594
617	52732	544563
618	52807	544373
619	52895	544309
620	52996	544382
621	53080	544291
622	53170	544254
623	53247	544083
624	53329	543958
625	53420	543928
626	53500	543798
627	53570	543553
628	53653	543445
629	53737	543350
630	53835	543386
631	53923	543328
632	54007	543230
633	54078	543001
634	54167	542955
635	54254	542885
636	54338	542786
637	54425	542718
638	54531	542838
639	54632	542907
640	54710	542750
641	54792	542629
642	54889	542661
643	54979	542619
644	55061	542505
645	55136	542319
646	55222	542237
647	55303	542108
648	55386	542000
649	55460	541803
650	55532	541593
651	55623	541558
652	55706	541449
653	55793	541383
654	55892	541432
655	55979	541364
656	56061	541245
657	56148	541171
658	56235	541106
659	56321	541029
660	56411	540982
661	56502	540953
662	56574	540742
663	56656	540622
664	56742	540548
665	56838	540565
666	56942	540654
667	57051	540789
668	57156	540896
669	57260	540979
670	57369	541119
671	57451	540998
672	57541	540962
673	57629	540896
674	57716	540821
675	57810	540821
676	57920	540958
677	58023	541039
678	58112	540987
679	58195	540879
680	58285	540835
681	58377	540805
682	58459	540690
683	58573	540862
684	58656	540755
685	58739	540639
686	58812	540442
687	58903	540402
688	58997	540398
689	59075	540240
690	59156	540111
691	59248	540085
692	59325	539924
693	59414	539871
694	59491	539700
695	59559	539461
696	59639	539324
697	59730	539281
698	59819	539229
699	59905	539150
700	60005	539189
701	60092	539122
702	60175	539015
703	60282	539114
704	60357	538939
705	60442	538848
706	60551	538969
707	60637	538889
708	60716	538742
709	60804	538672
710	60894	538633
711	60980	538544
712	61066	538461
713	61138	538258
714	61251	538409
715	61331	538279
716	61410	538132
717	61491	538007
718	61571	537876
719	61652	537743
720	61731	537606
721	61810	537456
722	61879	537230
723	61976	537244
724	62061	537151
725	62144	537042
726	62216	536842
727	62298	536728
728	62379	536602
729	62454	536424
730	62538	536323
731	62624	536242
732	62720	536248
733	62811	536206
734	62900	536149
735	62990	536101
736	63066	535940
737	63139	535747
738	63218	535601
739	63303	535512
740	63393	535467
741	63471	535317
742	63545	535134
743	63622	534972
744	63702	534841
745	63778	534682
746	63852	534500
747	63936	534401
748	64044	534499
749	64123	534358
750	64208	534275
751	64288	534144
752	64376	534080
753	64457	533952
754	64534	533799
755	64605	533593
756	64677	533394
757	64797	533594
758	64873	533435
759	64991	533614
760	65077	533533
761	65159	533421
762	65237	533268
763	65314	533117
764	65392	532967
765	65478	532891
766	65552	532713
767	65626	532529
768	65693	532296
769	65788	532289
770	65847	531992
771	65920	531801
772	65989	531590
773	66070	531467
774	66166	531469
775	66242	531306
776	66319	531151
777	66412	531126
778	66488	530966
779	66568	530837
780	66647	530704
781	66730	530603
782	66822	530565
783	66901	530430
784	66998	530441
785	67085	530365
786	67187	530411
787	67255	530194
788	67330	530028
789	67403	529844
790	67496	529820
791	67570	529642
792	67646	529488
793	67727	529362
794	67802	529200
795	67887	529112
796	67977	529063
797	68071	529047
798	68157	528970
799	68253	528966
800	68328	528798
801	68415	528727
802	68506	528686
803	68587	528566
804	68690	528621
805	68780	528565
806	68863	528463
807	68956	528435
808	69054	528446
809	69127	528271
810	69210	528164
811	69292	528054
812	69370	527913
813	69488	528080
814	69586	528085
815	69677	528048
816	69776	528066
817	69875	528082
818	69943	527861
819	70034	527821
820	70109	527659
821	70195	527574
822	70267	527389
823	70361	527368
824	70447	527286
825	70532	527202
826	70617	527112
827	70696	526976
828	70768	526793
829	70862	526772
830	70948	526693
831	71052	526742
832	71137	526657
833	71250	526774
834	71326	526623
835	71412	526542
836	71488	526386
837	71599	526489
838	71698	526499
839	71791	526470
840	71862	526280
841	71946	526184
842	72054	526264
843	72126	526081
844	72215	526021
845	72312	526017
846	72407	525998
847	72482	525843
848	72570	525772
849	72656	525690
850	72752	525682
851	72860	525755
852	72939	525626
853	73061	525803
854	73151	525750
855	73243	525708
856	73325	525599
857	73400	525439
858	73503	525474
859	73577	525307
860	73697	525466
861	73809	525569
862	73932	525751
863	74065	526002
864	74160	525981
865	74248	525909
866	74345	525905
867	74440	525884
868	74553	525995
869	74636	525887
870	74717	525765
871	74804	525692
872	74901	525685
873	74994	525646
874	75097	525682
875	75212	525802
876	75308	525786
877	75396	525714
878	75497	525734
879	75596	525736
880	75678	525625
881	75777	525630
882	75902	525818
883	76016	525926
884	76141	526107
885	76240	526113
886	76346	526163
887	76438	526118
888	76530	526068
889	76609	525940
890	76688	525800
891	76781	525764
892	76860	525628
893	76952	525583
894	77067	525697
895	77174	525752
896	77285	525832
897	77377	525791
898	77467	525727
899	77565	525720
900	77677	525812
901	77762	525719
902	77883	525866
903	77966	525757
904	78084	525880
905	78187	525907
906	78283	525891
907	78363	525759
908	78457	525725
909	78561	525760
910	78683	525912
911	78812	526109
912	78962	526448
913	79076	526544
914	79154	526397
915	79253	526396
916	79349	526370
917	79430	526245
918	79518	526169
919	79608	526108
920	79706	526096
921	79800	526063
922	79867	525846
923	79933	525625
924	80028	525593
925	80130	525607
926	80216	525517
927	80300	525412
928	80397	525393
929	80479	525278
930	80576	525261
931	80668	525210
932	80743	525049
933	80837	525009
934	80914	524862
935	81011	524846
936	81110	524839
937	81196	524747
938	81269	524573
939	81355	524481
940	81428	524307
941	81511	524197
942	81601	524138
943	81696	524101
944	81792	524080
945	81879	523991
946	81970	523937
947	82069	523931
948	82147	523785
949	82238	523726
950	82320	523611
951	82406	523521
952	82489	523416
953	82562	523243
954	82648	523154
955	82774	523313
956	82872	523298
957	82963	523244
958	83068	523270
959	83157	523200
960	83258	523200
961	83341	523091
962	83428	523012
963	83507	522874
964	83589	522756
965	83663	522594
966	83754	522531
967	83862	522579
968	83937	522423
969	84024	522335
970	84133	522391
971	84220	522306
972	84306	522215
973	84407	522219
974	84499	522161
975	84590	522103
976	84668	521963
977	84750	521846
978	84833	521736
979	84939	521769
980	85027	521692
981	85128	521694
982	85216	521616
983	85306	521546
984	85418	521617
985	85508	521552
986	85593	521451
987	85675	521335
988	85758	521230
989	85840	521113
990	85922	520998
991	86016	520951
992	86101	520859
993	86184	520748
994	86261	520602
995	86367	520631
996	86442	520475
997	86526	520369
998	86608	520259
999	86686	520119
1000	86775	520046
1001	86853	519905
1002	86932	519773
1003	87019	519687
1004	87104	519592
1005	87182	519452
1006	87268	519367
1007	87359	519303
1008	87440	519181
1009	87514	519023
1010	87601	518939
1011	87683	518823
1012	87777	518778
1013	87858	518660
1014	87931	518493
1015	88020	518420
1016	88132	518482
1017	88227	518445
1018	88311	518341
1019	88383	518170
1020	88478	518134
1021	88561	518025
1022	88660	518011
1023	88755	517969
1024	88836	517851
1025	88919	517746
1026	89017	517725
1027	89150	517906
1028	89232	517792
1029	89317	517692
1030	89436	517797
1031	89529	517745
1032	89607	517609
1033	89686	517476
1034	89784	517452
1035	89876	517395
1036	89956	517271
1037	90038	517154
1038	90127	517086
1039	90215	517003
1040	90283	516809
1041	90368	516712
1042	90458	516644
1043	90562	516656
1044	90650	516576
1045	90746	516543
1046	90840	516496
1047	90924	516398
1048	91012	516315
1049	91124	516374
1050	91197	516206
1051	91282	516109
1052	91374	516054
1053	91463	515981
1054	91546	515869
1055	91620	515714
1056	91700	515588
1057	91782	515476
1058	91864	515360
1059	91946	515246
1060	92020	515090
1061	92129	515124
1062	92217	515046
1063	92303	514957
1064	92385	514845
1065	92483	514818
1066	92564	514698
1067	92650	514611
1068	92748	514587
1069	92830	514474
1070	92908	514336
1071	92985	514197
1072	93079	514147
1073	93177	514123
1074	93278	514114
1075	93363	514020
1076	93459	513985
1077	93571	514035
1078	93669	514010
1079	93748	513878
1080	93823	513731
1081	93904	513611
1082	94047	513831
1083	94181	514000
1084	94268	513913
1085	94363	513872
1086	94462	513850
1087	94559	513819
1088	94668	513850
1089	94765	513820
1090	94860	513775
1091	94968	513801
1092	95054	513714
1093	95163	513742
1094	95256	513690
1095	95371	513755
1096	95450	513623
1097	95538	513543
1098	95612	513381
1099	95713	513373
1100	95807	513320
1101	95925	513399
1102	96008	513294
1103	96092	513190
1104	96174	513074
1105	96261	512991
1106	96334	512824
1107	96427	512773
1108	96588	513080
1109	96689	513063
1110	96819	513206
1111	96920	513188
1112	97012	513127
1113	97111	513103
1114	97242	513246
1115	97350	513268
1116	97442	513209
1117	97539	513174
1118	97623	513067
1119	97723	513048
1120	97811	512963
1121	97888	512823
1122	97974	512727
1123	98072	512700
1124	98163	512630
1125	98266	512625
1126	98365	512599
1127	98491	512717
1128	98607	512774
1129	98699	512714
1130	98784	512611
1131	98875	512543
1132	98956	512424
1133	99043	512334
1134	99162	512413
1135	99260	512378
1136	99375	512432
1137	99457	512318
1138	99551	512268
1139	99648	512227
1140	99759	512262
1141	99848	512183
1142	99944	512137
1143	100017	511979
1144	100122	511980
1145	100227	511983
1146	100312	511884
1147	100411	511851
1148	100514	511843
1149	100589	511693
1150	100675	511598
1151	100758	511491
1152	100851	511432
1153	100936	511330
1154	101014	511194
1155	101134	511269
1156	101239	511274
1157	101324	511173
1158	101416	511106
1159	101490	510951
1160	101577	510859
1161	101662	510762
1162	101770	510778
1163	101866	510734
1164	101965	510704
1165	102060	510653
1166	102187	510764
1167	102269	510645
1168	102350	510527
1169	102437	510435
1170	102526	510355
1171	102600	510203
1172	102690	510126
1173	102777	510035
1174	102878	510016
1175	102969	509944
1176	103045	509798
1177	103142	509758
1178	103234	509690
1179	103319	509592
1180	103390	509425
1181	103468	509288
1182	103555	509200
1183	103669	509240
1184	103748	509113
1185	103823	508963
1186	103915	508895
1187	104013	508858
1188	104095	508748
1189	104199	508738
1190	104279	508615
1191	104375	508569
1192	104445	508394
1193	104523	508260
1194	104603	508135
1195	104680	507995
1196	104761	507881
1197	104885	507966
1198	105013	508075
1199	105132	508140
1200	105258	508239
1201	105351	508175
1202	105449	508136
1203	105550	508113
1204	105646	508067
1205	105723	507928
1206	105823	507902
1207	105918	507847
1208	106014	507798
1209	106114	507770
1210	106208	507713
1211	106319	507739
1212	106400	507618
1213	106482	507504
1214	106595	507536
1215	106695	507504
1216	106782	507413
1217	106864	507300
1218	106952	507211
1219	107054	507192
1220	107143	507110
1221	107234	507037
1222	107315	506921
1223	107402	506826
1224	107470	506648
1225	107572	506625
1226	107643	506457
1227	107729	506362
1228	107814	506262
1229	107894	506137
1230	107981	506046
1231	108094	506078
1232	108189	506024
1233	108271	505912
1234	108363	505841
1235	108447	505738
1236	108536	505654
1237	108612	505512
1238	108706	505455
1239	108799	505391
1240	108898	505356
1241	108977	505227
1242	109070	505165
1243	109177	505166
1244	109263	505069
1245	109345	504953
1246	109418	504797
1247	109509	504725
1248	109586	504591
1249	109662	504448
1250	109746	504344
1251	109842	504292
1252	109919	504157
1253	110008	504075
1254	110106	504034
1255	110207	504005
1256	110290	503895
1257	110368	503763
1258	110456	503676
1259	110547	503605
1260	110629	503492
1261	110710	503372
1262	110793	503265
1263	110884	503190
1264	110962	503060
1265	111055	502996
1266	111146	502920
1267	111247	502893
1268	111328	502778
1269	111423	502722
1270	111503	502600
1271	111585	502484
1272	111714	502581
1273	111815	502556
1274	111895	502431
1275	111982	502343
1276	112055	502187
1277	112132	502051
1278	112243	502065
1279	112368	502145
1280	112472	502131
1281	112566	502071
1282	112651	501970
1283	112738	501878
1284	112836	501835
1285	112921	501735
1286	113000	501608
1287	113082	501496
1288	113164	501384
1289	113283	501434
1290	113391	501434
1291	113478	501342
1292	113581	501320
1293	113656	501179
1294	113748	501110
1295	113866	501152
1296	113986	501206
1297	114082	501153
1298	114161	501029
1299	114240	500898
1300	114335	500842
1301	114426	500770
1302	114504	500638
1303	114585	500520
1304	114662	500385
1305	114742	500265
1306	114810	500089
1307	114886	499948
1308	114960	499801
1309	115092	499905
1310	115179	499813
1311	115285	499804
1312	115376	499729
1313	115458	499617
1314	115536	499486
1315	115620	499384
1316	115703	499271
1317	115813	499281
1318	115892	499156
1319	115971	499027
1320	116076	499012
1321	116143	498837
1322	116242	498795
1323	116319	498662
1324	116419	498628
1325	116519	498589
1326	116608	498508
1327	116697	498424
1328	116793	498371
1329	116868	498230
1330	116953	498128
1331	117039	498032
1332	117133	497970
1333	117222	497888
1334	117314	497819
1335	117391	497683
1336	117490	497642
1337	117582	497573
1338	117674	497500
1339	117758	497398
1340	117854	497342
1341	117932	497216
1342	118021	497129
1343	118098	496996
1344	118179	496880
1345	118301	496938
1346	118390	496854
1347	118482	496782
1348	118568	496687
1349	118668	496650
1350	118750	496538
1351	118835	496436
1352	118907	496282
1353	118999	496210
1354	119082	496103
1355	119171	496021
1356	119267	495968
1357	119344	495832
1358	119424	495710
1359	119502	495583
1360	119593	495509
1361	119685	495437
1362	119763	495310
1363	119861	495262
1364	119958	495213
1365	120059	495178
1366	120148	495095
1367	120233	494996
1368	120322	494913
1369	120434	494922
1370	120523	494840
1371	120626	494815
1372	120711	494714
1373	120791	494594
1374	120887	494540
1375	120973	494442
1376	121056	494336
1377	121152	494280
1378	121226	494135
1379	121322	494082
1380	121401	493957
1381	121482	493840
1382	121566	493735
1383	121662	493683
1384	121757	493621
1385	121846	493541
1386	121931	493441
1387	121998	493265
1388	122096	493218
1389	122185	493137
1390	122300	493159
1391	122389	493074
1392	122485	493020
1393	122560	492880
1394	122639	492756
1395	122744	492734
1396	122834	492657
1397	122917	492550
1398	122987	492390
1399	123066	492264
1400	123164	492217
1401	123249	492117
1402	123341	492047
1403	123419	491919
1404	123504	491821
1405	123598	491755
1406	123685	491664
1407	123764	491540
1408	123841	491411
1409	123939	491361
1410	124021	491249
1411	124111	491173
1412	124195	491068
1413	124305	491068
1414	124382	490936
1415	124473	490861
1416	124559	490764
1417	124646	490675
1418	124747	490636
1419	124837	490560
1420	124924	490465
1421	124999	490330
1422	125078	490207
1423	125169	490128
1424	125259	490050
1425	125364	490029
1426	125467	489998
1427	125556	489916
1428	125655	489873
1429	125753	489822
1430	125850	489770
1431	125929	489648
1432	126030	489610
1433	126131	489571
1434	126218	489482
1435	126311	489411
1436	126407	489355
1437	126496	489274
1438	126597	489233
1439	126705	489223
1440	126827	489266
1441	126921	489203
1442	127034	489209
1443	127124	489131
1444	127218	489063
1445	127314	489007
1446	127412	488957
1447	127510	488908
1448	127600	488825
1449	127695	488766
1450	127790	488702
1451	127873	488597
1452	127968	488535
1453	128052	488431
1454	128149	488377
1455	128237	488289
1456	128338	488249
1457	128424	488152
1458	128513	488069
1459	128609	488010
1460	128692	487903
1461	128794	487870
1462	128877	487761
1463	128964	487668
1464	129065	487630
1465	129165	487588
1466	129253	487499
1467	129362	487489
1468	129459	487434
1469	129537	487307
1470	129623	487211
1471	129732	487201
1472	129851	487231
1473	129948	487173
1474	130072	487219
1475	130204	487294
1476	130340	487385
1477	130456	487401
1478	130557	487361
1479	130675	487385
1480	130783	487369
1481	130891	487352
1482	131003	487352
1483	131107	487323
1484	131214	487304
1485	131314	487259
1486	131436	487297
1487	131519	487186
1488	131593	487046
1489	131667	486906
1490	131758	486827
1491	131841	486717
1492	131933	486644
1493	132022	486558
1494	132109	486463
1495	132211	486426
1496	132342	486494
1497	132446	486463
1498	132533	486367
1499	132611	486241
1500	132702	486162
1501	132778	486028
1502	132858	485911
1503	132950	485836
1504	133051	485793
1505	133132	485677
1506	133223	485598
1507	133315	485522
1508	133401	485427
1509	133487	485327
1510	133588	485287
1511	133676	485197
1512	133758	485083
1513	133833	484948
1514	133922	484862
1515	134022	484816
1516	134129	484792
1517	134220	484715
1518	134322	484676
1519	134415	484604
1520	134497	484490
1521	134573	484357
1522	134662	484273
1523	134744	484161
1524	134839	484095
1525	134933	484028
1526	135026	483956
1527	135129	483921
1528	135208	483797
1529	135300	483720
1530	135430	483781
1531	135536	483755
1532	135613	483625
1533	135697	483522
1534	135811	483525
1535	135906	483460
1536	135999	483388
1537	136082	483276
1538	136163	483164
1539	136264	483118
1540	136378	483121
1541	136479	483077
1542	136598	483097
1543	136702	483064
1544	136787	482959
1545	136874	482867
1546	136953	482744
1547	137037	482641
1548	137129	482564
1549	137215	482467
1550	137300	482366
1551	137394	482298
1552	137489	482231
1553	137573	482126
1554	137646	481983
1555	137726	481865
1556	137810	481762
1557	137888	481634
1558	137979	481556
1559	138061	481445
1560	138146	481343
1561	138244	481290
1562	138321	481159
1563	138419	481106
1564	138502	480998
1565	138594	480920
1566	138679	480820
1567	138765	480723
1568	138854	480635
1569	138972	480649
1570	139059	480555
1571	139141	480446
1572	139238	480384
1573	139343	480355
1574	139425	480245
1575	139515	480160
1576	139594	480039
1577	139693	479986
1578	139769	479854
1579	139857	479764
1580	139933	479631
1581	140040	479606
1582	140110	479455
1583	140191	479341
1584	140264	479198
1585	140350	479103
1586	140445	479036
1587	140524	478915
1588	140617	478841
1589	140697	478724
1590	140776	478603
1591	140850	478465
1592	140941	478386
1593	141031	478305
1594	141120	478216
1595	141205	478117
1596	141292	478024
1597	141388	477959
1598	141489	477912
1599	141579	477831
1600	141680	477784
1601	141798	477794
1602	141869	477649
1603	141954	477547
1604	142041	477452
1605	142119	477329
1606	142196	477201
1607	142274	477078
1608	142385	477065
1609	142484	477013
1610	142573	476925
1611	142668	476859
1612	142759	476779
1613	142851	476701
1614	142946	476636
1615	143034	476544
1616	143116	476436
1617	143241	476468
1618	143317	476338
1619	143407	476255
1620	143521	476251
1621	143603	476138
1622	143676	475999
1623	143769	475926
1624	143871	475881
1625	143955	475778
1626	144036	475665
1627	144136	475614
1628	144230	475544
1629	144332	475500
1630	144441	475478
1631	144536	475413
1632	144632	475348
1633	144729	475287
1634	144849	475301
1635	144940	475219
1636	145036	475156
1637	145130	475085
1638	145216	474987
1639	145324	474962
1640	145419	474895
1641	145505	474798
1642	145601	474733
1643	145673	474592
1644	145775	474545
1645	145860	474446
1646	145977	474449
1647	146077	474398
1648	146171	474324
1649	146291	474337
1650	146413	474359
1651	146556	474446
1652	146641	474346
1653	146732	474262
1654	146823	474183
1655	146908	474082
1656	146996	473991
1657	147077	473876
1658	147166	473787
1659	147262	473723
1660	147375	473711
1661	147503	473750
1662	147589	473654
