iter	Logloss
196	0.2494763712
197	0.249440724
198	0.2494162968
199	0.249398501
200	0.2493844911
201	0.2493840411
202	0.2493400456
203	0.2493136101
204	0.2492935791
205	0.2492468997
206	0.2491934766
207	0.2491235125
208	0.2490912299
209	0.2490768612
210	0.2490579465
211	0.249022054
212	0.2490144845
213	0.2489577331
214	0.248914877
215	0.2488818574
216	0.2488457765
217	0.2488126606
218	0.2487826478
219	0.2487572731
220	0.2487081663
221	0.2486620337
222	0.2486451037
223	0.2486071332
224	0.2485854524
225	0.2485598841
226	0.2485293025
227	0.2485167954
228	0.248483482
229	0.2484456039
230	0.2484024787
231	0.2483741523
232	0.2483330345
233	0.2482916309
234	0.248291599
235	0.2482801377
236	0.2482551025
237	0.248242102
238	0.2482123133
239	0.2481845959
240	0.2481711771
241	0.248159468
242	0.2481356306
243	0.2481029463
244	0.2480961521
245	0.2480820431
246	0.2480568624
247	0.2480408477
248	0.2480032185
249	0.2479920513
250	0.2479554567
251	0.2479416894
252	0.2479302281
253	0.2479240235
254	0.2479087471
255	0.2478730238
256	0.2478650696
257	0.2478300089
258	0.2478133261
259	0.2477821038
260	0.2477666358
261	0.2477585703
262	0.2477417155
263	0.2477205264
264	0.2477130197
265	0.2476700504
266	0.2476350059
267	0.2476112621
268	0.2476003276
269	0.2475632478
270	0.2475485362
271	0.2475367109
272	0.2474970275
273	0.2474720626
274	0.2474591079
275	0.2474361765
276	0.2474247153
277	0.2473883494
278	0.247371053
279	0.2473523955
280	0.2473145411
281	0.2473009651
282	0.2472959479
283	0.2472690619
284	0.2472463328
285	0.2472261854
286	0.2472102115
287	0.2471920064
288	0.2471732473
289	0.2471514784
290	0.2471429073
291	0.2471161309
292	0.2470850215
293	0.2470672963
294	0.2470457371
295	0.2470258161
296	0.2470060389
297	0.2470007278
298	0.246970387
299	0.2469651888
300	0.2469502177
301	0.2469455516
302	0.246938364
303	0.2469137628
304	0.2468965709
305	0.2468881358
306	0.2468810267
307	0.2468659329
308	0.2468495077
309	0.2468233122
310	0.2467950013
311	0.2467870473
312	0.2467859107
313	0.2467765102
314	0.2467569164
315	0.2467510492
316	0.2467441787
317	0.246737375
318	0.2467311293
319	0.2467175588
320	0.2467037939
321	0.246682544
322	0.2466584525
323	0.2466462603
324	0.2466276103
325	0.2466149028
326	0.2465847991
327	0.246570691
328	0.2465569001
329	0.2465214049
330	0.2464814745
331	0.2464675624
332	0.2464415863
333	0.2464143808
334	0.2464036312
335	0.2463771076
336	0.2463556163
337	0.2463434351
338	0.2463272428
339	0.246314353
340	0.246312938
341	0.2462880561
342	0.2462780321
343	0.2462675906
344	0.2462606319
345	0.2462393628
346	0.246232857
347	0.2462207465
348	0.2462006321
349	0.246178939
350	0.2461639211
351	0.2461396883
352	0.2461266599
353	0.2461102473
354	0.2460730043
355	0.2460700283
356	0.246061796
357	0.2460478849
358	0.2460442131
359	0.2460241508
360	0.2460062389
361	0.2459743775
362	0.2459635195
363	0.2459515583
364	0.245933016
365	0.2459134773
366	0.2458927684
367	0.2458845106
368	0.2458752246
369	0.245851262
370	0.2458412773
371	0.2458274575
372	0.2458170964
373	0.2458041252
374	0.2457894478
375	0.2457737421
376	0.2457615573
377	0.2457558902
378	0.2457496912
379	0.2457391856
380	0.2457310106
381	0.2457180972
382	0.2457001319
383	0.2456898765
384	0.2456757424
385	0.2456461959
386	0.2456461769
387	0.2456322209
388	0.2456078153
389	0.2455836584
390	0.2455682558
391	0.2455568787
392	0.2455532973
393	0.2455296276
394	0.2455051557
395	0.2454773746
396	0.2454592436
397	0.2454394091
398	0.2454277815
399	0.2454134104
400	0.2454049283
401	0.2453936045
402	0.2453779028
403	0.2453581352
404	0.2453294035
405	0.2453211816
406	0.2453060142
407	0.2452998663
408	0.245291238
409	0.2452707528
410	0.2452545619
411	0.2452431318
412	0.2452256373
413	0.2452116352
414	0.2452034775
415	0.2451918738
416	0.2451765366
417	0.2451561289
418	0.2451449943
419	0.2451268445
420	0.2451146854
421	0.2451032732
422	0.2450902959
423	0.2450833546
424	0.2450656298
425	0.2450321731
426	0.2450185929
427	0.2450054605
428	0.2449949914
429	0.2449823152
430	0.244970489
431	0.2449579733
432	0.2449515614
433	0.2449339177
434	0.2449257611
435	0.2449101092
436	0.2448882718
437	0.2448755055
438	0.244865596
439	0.2448500752
440	0.2448499492
441	0.2448346599
442	0.244827758
443	0.2448200312
444	0.2448162495
445	0.2447979458
446	0.2447866316
447	0.2447726729
448	0.2447645643
449	0.2447530733
450	0.2447219691
451	0.2447120408
452	0.2447058086
453	0.244691009
454	0.2446826562
455	0.2446665557
456	0.2446664474
457	0.2446558169
458	0.2446516156
459	0.2446303359
460	0.2446175997
461	0.2446141704
462	0.244603086
463	0.2445915808
464	0.2445758086
465	0.2445717381
466	0.2445538394
467	0.2445469347
468	0.2445444845
469	0.2445292311
470	0.2445210884
471	0.2445137484
472	0.2445022079
473	0.2444773647
474	0.244453536
475	0.2444471213
476	0.2444342623
477	0.2444281147
478	0.2444067226
479	0.2444022522
480	0.244396827
481	0.2443799427
482	0.2443697722
483	0.2443590914
484	0.2443534123
485	0.2443495894
486	0.2443465574
487	0.2443351961
488	0.2443330361
489	0.2443008323
490	0.2442961306
491	0.244284587
492	0.2442676191
493	0.2442565918
494	0.2442533645
495	0.2442378654
496	0.2442268378
497	0.2442153646
498	0.2442045487
499	0.2441929227
500	0.2441801087
501	0.2441658161
502	0.2441562479
503	0.2441488041
504	0.2441363067
505	0.2441292208
506	0.2441246739
507	0.2441161829
508	0.2441060758
509	0.2440989902
510	0.2440922358
511	0.2440640121
512	0.2440537793
513	0.2440399943
514	0.2440264588
515	0.2440176355
516	0.2439932923
517	0.2439866519
518	0.2439823469
519	0.243970608
520	0.2439615851
521	0.243955997
522	0.243938432
523	0.24392869
524	0.2439250401
525	0.2439203537
526	0.2439065172
527	0.2438976104
528	0.2438753502
529	0.2438667733
530	0.2438489262
531	0.2438379367
532	0.2438331711
533	0.2438331649
534	0.2438301883
535	0.2438118461
536	0.2437958024
537	0.2437856224
538	0.243782302
539	0.2437739023
540	0.2437729777
541	0.2437679307
542	0.2437632828
543	0.2437554795
544	0.2437450458
545	0.2437377236
546	0.2437063263
547	0.2436957301
548	0.2436853788
549	0.2436711697
550	0.2436608491
551	0.2436253267
552	0.2436067307
553	0.2435940415
554	0.2435824795
555	0.243576532
556	0.2435652833
557	0.2435516504
558	0.2435405037
559	0.2435261493
560	0.2435059317
561	0.2434890548
562	0.2434835852
563	0.2434697851
564	0.2434525532
565	0.2434502159
566	0.2434394042
567	0.2434294654
568	0.2433850918
569	0.2433846127
570	0.2433773298
571	0.2433604607
572	0.2433537304
573	0.2433461623
574	0.2433383215
575	0.2433290019
576	0.2433223753
577	0.2432998544
578	0.2432938729
579	0.2432846618
580	0.2432846231
581	0.2432716816
582	0.2432629503
583	0.2432584499
584	0.2432495961
585	0.2432357333
586	0.2432309436
587	0.243219321
588	0.2432080832
589	0.2432001025
590	0.2431994798
591	0.2431903758
592	0.2431530439
593	0.243146138
594	0.2431240072
595	0.2431218261
596	0.2431099342
597	0.2430994288
598	0.2430838007
599	0.2430739568
600	0.2430735723
601	0.2430569684
602	0.2430454457
603	0.2430350579
604	0.2430214092
605	0.2430060509
606	0.2429910641
607	0.2429843317
608	0.2429807952
609	0.242971356
610	0.2429621413
611	0.2429528087
612	0.242937865
613	0.2429277239
614	0.2429141538
615	0.2429028342
616	0.2428932311
617	0.2428807069
618	0.2428684326
619	0.2428642136
620	0.2428565985
621	0.2428467645
622	0.2428322509
623	0.2428083593
624	0.2428041941
625	0.2427980543
626	0.2427870023
627	0.2427798557
628	0.2427703564
629	0.2427609638
630	0.2427453268
631	0.2427378717
632	0.2427058672
633	0.2426934467
634	0.2426899209
635	0.2426811913
636	0.2426628024
637	0.2426591438
638	0.242649138
639	0.2426357103
640	0.2426250205
641	0.2426159861
642	0.242606384
643	0.24259505
644	0.2425870958
645	0.2425812925
646	0.2425677744
647	0.2425568108
648	0.2425480842
649	0.2425427235
650	0.242532827
651	0.2425219433
652	0.2425108314
653	0.2425031522
654	0.2425030369
655	0.2424997994
656	0.2424919307
657	0.2424767423
658	0.2424674462
659	0.2424611496
660	0.2424609196
661	0.2424452288
662	0.2424367433
663	0.2424354069
664	0.2424331023
665	0.2424309718
666	0.2424273348
667	0.2424170538
668	0.2424071655
669	0.2423931812
670	0.2423656685
671	0.2423533552
672	0.2423387158
673	0.2423267585
674	0.2423226143
675	0.2423086694
676	0.2422981492
677	0.2422914951
678	0.2422835261
679	0.2422791478
680	0.2422682282
681	0.2422603119
682	0.2422485225
683	0.242234373
684	0.2422217649
685	0.2422118184
686	0.2422102097
687	0.2421968847
688	0.242186296
689	0.2421789583
690	0.2421692283
691	0.2421563297
692	0.2421485459
693	0.2421450158
694	0.2421388417
695	0.2421343404
696	0.2421003268
697	0.242092797
698	0.2420817388
699	0.2420754202
700	0.2420737204
701	0.2420686268
702	0.2420669918
703	0.2420589486
704	0.2420253132
705	0.2420119387
706	0.2420031276
707	0.2420005725
708	0.2419917613
709	0.2419823735
710	0.241978601
711	0.2419714705
712	0.2419635287
713	0.2419596669
714	0.241950161
715	0.2419383153
716	0.2419345671
717	0.2419290792
718	0.2419185476
719	0.24191146
720	0.2419054291
721	0.2418972822
722	0.2418788982
723	0.2418691201
724	0.2418570903
725	0.2418463737
726	0.2418168408
727	0.2418058641
728	0.2417964075
729	0.2417909109
730	0.2417722976
731	0.2417685896
732	0.2417524413
733	0.241736625
734	0.2417290418
735	0.2417192257
736	0.2417090023
737	0.2416999025
738	0.2416934048
739	0.2416836904
740	0.2416719042
741	0.2416695826
742	0.2416695741
743	0.2416676244
744	0.2416617682
745	0.2416539408
746	0.2416433382
747	0.2416373478
748	0.2416265027
749	0.241616458
750	0.2416040697
751	0.2415983965
752	0.2415932976
753	0.2415912028
754	0.2415782008
755	0.2415657085
756	0.2415561335
757	0.2415508739
758	0.2415410948
759	0.241531034
760	0.241526642
761	0.2415228785
762	0.2415187512
763	0.2415178459
764	0.2415073248
765	0.2415013223
766	0.2414811967
767	0.2414767642
768	0.2414676191
769	0.2414577604
770	0.2414418807
771	0.2414102067
772	0.241403544
773	0.2413939896
774	0.2413845962
775	0.241374804
776	0.2413637925
777	0.2413513154
778	0.2413415557
779	0.2413326448
780	0.2413222685
781	0.2413131832
782	0.2413022526
783	0.241290671
784	0.2412790494
785	0.2412716764
786	0.2412639287
787	0.2412564951
788	0.2412465321
789	0.2412336482
790	0.2412256883
791	0.2412136843
792	0.2412024229
793	0.2411973409
794	0.2411926705
795	0.2411868265
796	0.2411784183
797	0.2411674106
798	0.241165928
799	0.2411470985
800	0.241139116
801	0.2411294292
802	0.2411177053
803	0.2411045026
804	0.2411022507
805	0.2410921784
806	0.2410909116
807	0.2410823244
808	0.2410741959
809	0.2410714111
810	0.2410600326
811	0.2410484827
812	0.2410401703
813	0.2410309209
814	0.2410218723
815	0.240995935
816	0.240990801
817	0.240977376
818	0.2409742201
819	0.2409659679
820	0.240958437
821	0.2409314897
822	0.2409273535
823	0.2409193676
824	0.2409121531
825	0.2409048634
826	0.2408952114
827	0.2408817844
828	0.240879002
829	0.2408744634
830	0.2408652112
831	0.2408650434
832	0.2408591472
833	0.2408556691
834	0.240842961
835	0.2408379016
836	0.240830275
837	0.2408208117
838	0.2408027888
839	0.2407924503
840	0.240780776
841	0.2407704712
842	0.2407608089
843	0.240754517
844	0.2407524463
845	0.2407505257
846	0.2407427762
847	0.2407343944
848	0.2407294439
849	0.2407274018
850	0.2407208522
851	0.2407136248
852	0.2407084859
853	0.2407017426
854	0.2406958586
855	0.240690736
856	0.240689563
857	0.2406825153
858	0.2406747513
859	0.2406660319
860	0.2406575755
861	0.2406536636
862	0.2406515812
863	0.2406478905
864	0.2406402012
865	0.2406315346
866	0.2406232717
867	0.2406188743
868	0.2406167763
869	0.2406060719
870	0.2406021666
871	0.2405965592
872	0.2405965505
873	0.2405926215
874	0.2405855395
875	0.2405760634
876	0.2405726789
877	0.2405622212
878	0.2405582404
879	0.2405550427
880	0.2405357439
881	0.2405322885
882	0.2405244984
883	0.2405207018
884	0.2405166924
885	0.2405128603
886	0.2405049983
887	0.2404970125
888	0.2404892875
889	0.2404802447
890	0.2404790678
891	0.2404747137
892	0.2404661001
893	0.24046406
894	0.2404409266
895	0.2404306375
896	0.2404268132
897	0.2404191946
898	0.2404113607
899	0.240390039
900	0.2403848649
901	0.2403754055
902	0.2403649544
903	0.2403621106
904	0.2403584888
905	0.2403509373
906	0.2403429388
907	0.2403335856
908	0.2403290699
909	0.2403206384
910	0.2403191346
911	0.2403115159
912	0.2403009547
913	0.2402951033
914	0.2402851474
915	0.2402747131
916	0.2402666831
917	0.2402558567
918	0.2402509506
919	0.2402457143
920	0.2402386532
921	0.2402280833
922	0.2402199819
923	0.2402199749
924	0.2402108548
925	0.240197504
926	0.2401882495
927	0.2401738163
928	0.2401534801
929	0.2401469588
930	0.2401291672
931	0.240121771
932	0.2401141103
933	0.2401030873
934	0.2400955262
935	0.2400941821
936	0.2400808334
937	0.2400764658
938	0.2400695987
939	0.2400695734
940	0.2400615276
941	0.2400522572
942	0.2400454233
943	0.2400380438
944	0.2400305521
945	0.2400218176
946	0.2400201422
947	0.2400154557
948	0.2400032135
949	0.2399987873
950	0.2399987571
951	0.2399946142
952	0.2399854205
953	0.2399761598
954	0.2399662048
955	0.2399552185
956	0.2399507974
957	0.239945022
958	0.2399364276
959	0.239936367
960	0.2399296855
961	0.2399200685
962	0.2399119495
963	0.2399077159
964	0.2399046452
965	0.2398972432
966	0.2398915319
967	0.2398852598
968	0.2398804477
969	0.2398684835
970	0.2398660088
971	0.2398659708
972	0.2398634444
973	0.2398555879
974	0.2398531423
975	0.2398358368
976	0.2398222635
977	0.2398217254
978	0.2398163409
979	0.2398097687
980	0.2398007948
981	0.2397813871
982	0.2397770992
983	0.2397612344
984	0.2397530952
985	0.2397459277
986	0.2397352894
987	0.2397295399
988	0.2397210242
989	0.2397190524
990	0.2397160285
991	0.2397107947
992	0.2397045543
993	0.2396986562
994	0.2396986532
995	0.23968926
996	0.2396825642
997	0.239672608
998	0.2396651493
999	0.2396618864
1000	0.2396527094
1001	0.2396440507
1002	0.2396373674
1003	0.2396283142
1004	0.2396283073
1005	0.2396222463
1006	0.239608647
1007	0.2396033875
1008	0.2395954535
1009	0.2395860556
1010	0.2395793565
1011	0.2395731775
1012	0.2395617702
1013	0.2395539779
1014	0.2395394793
1015	0.2395356616
1016	0.2395324813
1017	0.2395200788
1018	0.2395121934
1019	0.2395095734
1020	0.2394999977
1021	0.2394915182
1022	0.2394875022
1023	0.2394873572
1024	0.2394811468
1025	0.2394716187
1026	0.2394634332
1027	0.2394536852
1028	0.239445298
1029	0.2394361237
1030	0.2394283459
1031	0.2394215053
1032	0.2394214866
1033	0.2394152638
1034	0.2394032971
1035	0.2394032758
1036	0.2394000222
1037	0.2393982251
1038	0.2393954484
1039	0.2393820361
1040	0.2393819189
1041	0.239378724
1042	0.2393707441
1043	0.2393635459
1044	0.2393564873
1045	0.2393471749
1046	0.2393453702
1047	0.2393360512
1048	0.239327268
1049	0.2393185559
1050	0.239312028
1051	0.2393060047
1052	0.239301552
1053	0.2392995385
1054	0.2392978898
1055	0.2392942777
1056	0.2392924997
1057	0.2392770425
1058	0.2392698294
1059	0.2392628211
1060	0.239259519
1061	0.2392563402
1062	0.239245554
1063	0.2392429227
1064	0.2392342794
1065	0.2392252768
1066	0.2392170074
1067	0.2392168807
1068	0.2392105651
1069	0.239203991
1070	0.2391870164
1071	0.2391784805
1072	0.2391703544
1073	0.239167387
1074	0.2391602704
1075	0.239156861
1076	0.239154476
1077	0.2391461275
1078	0.2391233005
1079	0.2391210086
1080	0.2391136044
1081	0.2391051088
1082	0.2391030218
1083	0.2390982157
1084	0.2390806668
1085	0.2390794204
1086	0.2390765261
1087	0.239073447
1088	0.2390724907
1089	0.2390671614
1090	0.2390565358
1091	0.2390557061
1092	0.2390478863
1093	0.2390382943
1094	0.239030104
1095	0.2390081309
1096	0.2389978504
1097	0.2389809196
1098	0.238968794
1099	0.2389658829
1100	0.2389569707
1101	0.2389465538
1102	0.2389416779
1103	0.2389352841
1104	0.2389305109
1105	0.2389229514
1106	0.2389116715
1107	0.2389040159
1108	0.2388941988
1109	0.2388908443
1110	0.2388840025
1111	0.2388748354
1112	0.2388622987
1113	0.2388569508
1114	0.2388469673
1115	0.2388455881
1116	0.2388361328
1117	0.2388269313
1118	0.238819131
1119	0.2388120947
1120	0.2388036761
1121	0.2388000191
1122	0.2387941005
1123	0.238786705
1124	0.2387753175
1125	0.2387747217
1126	0.2387709152
1127	0.2387662527
1128	0.2387610301
1129	0.2387483988
1130	0.2387483898
1131	0.238745934
1132	0.2387458309
1133	0.2387372259
1134	0.2387346066
1135	0.238728089
1136	0.2387250053
1137	0.2387166331
1138	0.2387135159
1139	0.2387090489
1140	0.2387026889
1141	0.2386978855
1142	0.238689526
1143	0.2386868075
1144	0.2386806024
1145	0.238673186
1146	0.2386692083
1147	0.238665205
1148	0.2386595063
1149	0.2386565406
1150	0.2386565343
1151	0.2386495268
1152	0.238640834
1153	0.2386338379
1154	0.2386276323
1155	0.2386201812
1156	0.2386130677
1157	0.2386037422
1158	0.2385963445
1159	0.2385897439
1160	0.2385790247
1161	0.2385724438
1162	0.2385649471
1163	0.2385562413
1164	0.2385521537
1165	0.2385478652
1166	0.2385350689
1167	0.2385267132
1168	0.2385211084
1169	0.23851744
1170	0.2385126538
1171	0.2385041823
1172	0.2384962531
1173	0.238488942
1174	0.2384798689
1175	0.2384762088
1176	0.2384679815
1177	0.2384490832
1178	0.238444898
1179	0.2384373456
1180	0.2384336754
1181	0.2384284411
1182	0.2384185017
1183	0.2384115725
1184	0.2384027641
1185	0.2384014254
1186	0.2383913239
1187	0.2383895797
1188	0.2383869765
1189	0.2383815222
1190	0.2383815172
1191	0.2383749959
1192	0.2383645977
1193	0.238354203
1194	0.2383448835
1195	0.2383378368
1196	0.2383323501
1197	0.238323085
1198	0.2383178653
1199	0.2383122789
1200	0.238312025
1201	0.23830732
1202	0.2382992769
1203	0.238299225
1204	0.238290276
1205	0.238287517
1206	0.2382848381
1207	0.2382803123
1208	0.2382764153
1209	0.238274626
1210	0.2382673149
1211	0.2382609028
1212	0.2382520331
1213	0.2382435176
1214	0.2382361103
1215	0.238227606
1216	0.2382195349
1217	0.2382085643
1218	0.2382030624
1219	0.2381989519
1220	0.2381941476
1221	0.2381901712
1222	0.2381822869
1223	0.2381742957
1224	0.2381684664
1225	0.2381666004
1226	0.2381600299
1227	0.2381490367
1228	0.2381451456
1229	0.2381414408
1230	0.2381370707
1231	0.2381359184
1232	0.2381310793
1233	0.2381234034
1234	0.238120998
1235	0.2381178622
1236	0.2381133267
1237	0.2381047309
1238	0.2380997736
1239	0.2380912121
1240	0.238079908
1241	0.2380699975
1242	0.2380612917
1243	0.2380542483
1244	0.2380477123
1245	0.238040148
1246	0.2380331142
1247	0.2380242397
1248	0.2380198667
1249	0.2380129911
1250	0.2380106885
1251	0.2379966356
1252	0.2379927772
1253	0.2379863418
1254	0.2379742146
1255	0.2379634313
1256	0.2379571363
1257	0.2379474363
1258	0.2379382278
1259	0.2379306317
1260	0.2379269776
1261	0.2379201915
1262	0.237912251
1263	0.2379064469
1264	0.2378970819
1265	0.2378948708
1266	0.2378907982
1267	0.2378844822
1268	0.2378778798
1269	0.2378724135
1270	0.2378723707
1271	0.2378654576
1272	0.2378585845
1273	0.2378485208
1274	0.2378445433
1275	0.2378429086
1276	0.2378379239
1277	0.2378268467
1278	0.2378263192
1279	0.2378215458
1280	0.2378131989
1281	0.2378050253
1282	0.2377927732
1283	0.2377889424
1284	0.2377794113
1285	0.237772542
1286	0.2377612686
1287	0.2377567196
1288	0.2377494544
1289	0.2377436378
1290	0.237739682
1291	0.2377322581
1292	0.2377301037
1293	0.2377253589
1294	0.23772213
1295	0.2377207742
1296	0.2377195502
1297	0.2377151404
1298	0.2377118722
1299	0.2377043866
1300	0.2376947353
1301	0.237692447
1302	0.23768874
1303	0.2376851979
1304	0.2376804405
1305	0.2376724123
1306	0.2376672427
1307	0.2376503674
1308	0.2376435653
1309	0.2376407194
1310	0.2376340379
1311	0.2376261041
1312	0.2376227536
1313	0.2376174017
1314	0.2376140324
1315	0.2376101447
1316	0.2376090741
1317	0.2376051763
1318	0.2375919038
1319	0.2375826847
1320	0.2375748302
1321	0.2375664225
1322	0.2375593829
1323	0.2375524014
1324	0.2375436472
1325	0.2375336067
1326	0.2375242112
1327	0.2375214743
1328	0.2375174703
1329	0.2375124404
1330	0.2375090206
1331	0.2374945328
1332	0.2374894711
1333	0.2374828806
1334	0.2374708455
1335	0.2374610738
1336	0.2374494443
1337	0.2374403526
1338	0.2374305095
1339	0.2374300494
1340	0.2374206298
1341	0.2374080482
1342	0.2374008504
1343	0.2373973676
1344	0.2373882815
1345	0.2373846269
1346	0.2373809965
1347	0.2373741891
1348	0.2373677403
1349	0.2373604655
1350	0.2373583855
1351	0.2373559682
1352	0.2373466643
1353	0.237342472
1354	0.2373376807
1355	0.2373292543
1356	0.2373210482
1357	0.2373118816
1358	0.2373037357
1359	0.237296953
1360	0.2372962457
1361	0.2372906501
1362	0.2372823667
1363	0.2372788371
1364	0.2372690482
1365	0.2372639221
1366	0.2372628665
1367	0.2372555855
1368	0.2372486498
1369	0.2372437164
1370	0.2372357105
1371	0.2372280104
1372	0.2372278807
1373	0.2372212632
1374	0.2372139261
1375	0.2372130854
1376	0.2372081687
1377	0.2372056016
1378	0.2371976547
1379	0.2371942508
1380	0.2371906296
1381	0.2371869373
1382	0.2371854163
1383	0.2371845754
1384	0.237176722
1385	0.2371698239
1386	0.2371655012
1387	0.2371560229
1388	0.2371500777
1389	0.2371442958
1390	0.2371389445
1391	0.2371300569
1392	0.2371274347
1393	0.2371187542
1394	0.2371152273
1395	0.2371114991
1396	0.2371112913
1397	0.2371036258
1398	0.2370990992
1399	0.2370898651
1400	0.2370794528
1401	0.2370713248
1402	0.2370625921
1403	0.2370544776
1404	0.2370532476
1405	0.2370444266
1406	0.2370427085
1407	0.237039803
1408	0.2370328918
1409	0.2370315135
1410	0.2370314827
1411	0.23702572
1412	0.2370164788
1413	0.2370123185
1414	0.2370032794
1415	0.2369995426
1416	0.2369900715
1417	0.2369839083
1418	0.2369734396
1419	0.2369639396
1420	0.2369614453
1421	0.2369586932
1422	0.2369498079
1423	0.2369415122
1424	0.2369382372
1425	0.2369375705
1426	0.2369289624
1427	0.2369255078
1428	0.2369170735
1429	0.2369138909
1430	0.2369089003
1431	0.2369070959
1432	0.2369013084
1433	0.236897745
1434	0.2368894553
1435	0.2368849264
1436	0.2368835851
1437	0.2368769544
1438	0.2368755068
1439	0.2368730396
1440	0.2368655355
1441	0.2368583032
1442	0.2368550402
1443	0.2368479328
1444	0.2368422581
1445	0.2368369401
1446	0.2368277009
1447	0.2368234227
1448	0.23681847
1449	0.2368095355
1450	0.2367977109
1451	0.2367967339
1452	0.236792157
1453	0.2367875582
1454	0.2367875053
1455	0.2367812112
1456	0.2367791327
1457	0.2367739896
1458	0.2367660013
1459	0.2367601578
1460	0.2367557197
1461	0.2367486199
1462	0.2367450192
1463	0.2367387289
1464	0.2367355111
1465	0.2367340865
1466	0.2367275118
1467	0.2367234888
1468	0.2367190714
1469	0.2367156529
1470	0.2367083543
1471	0.2366961226
1472	0.2366931875
1473	0.2366900969
1474	0.2366885958
1475	0.2366799222
1476	0.2366718972
1477	0.2366637365
1478	0.2366599673
1479	0.2366564504
1480	0.2366495085
1481	0.2366456676
1482	0.2366375117
1483	0.2366325003
1484	0.2366282345
1485	0.2366205085
1486	0.2366101909
1487	0.2365996422
1488	0.2365967388
1489	0.2365924589
1490	0.2365829003
1491	0.2365721597
1492	0.2365686147
1493	0.2365649332
1494	0.236562563
1495	0.2365556229
1496	0.2365480934
1497	0.2365427662
1498	0.2365378521
1499	0.2365290107
1500	0.2365279523
1501	0.2365208766
1502	0.2365148997
1503	0.2365090307
1504	0.2365006894
1505	0.2364936436
1506	0.2364867538
1507	0.2364797791
1508	0.2364741606
1509	0.2364741437
1510	0.2364709736
1511	0.2364626826
1512	0.2364463291
1513	0.2364404763
1514	0.2364314941
1515	0.2364258433
1516	0.2364218471
1517	0.2364154136
1518	0.2364083594
1519	0.2364010465
1520	0.2363991291
1521	0.2363921475
1522	0.2363876118
1523	0.2363764102
1524	0.2363727339
1525	0.2363700341
1526	0.2363607531
1527	0.2363573418
1528	0.2363459434
1529	0.2363418789
1530	0.2363331673
1531	0.2363197266
1532	0.2363137083
1533	0.2363070826
1534	0.2363044661
1535	0.2362943001
1536	0.2362863542
1537	0.2362788461
1538	0.2362764836
1539	0.2362731118
1540	0.2362718667
1541	0.2362641915
1542	0.2362628946
1543	0.2362573986
1544	0.2362546491
1545	0.2362531476
1546	0.2362475204
1547	0.23623906
1548	0.2362366885
1549	0.2362329863
1550	0.2362281878
1551	0.2362215076
1552	0.2362184205
1553	0.2362148793
1554	0.2362137646
1555	0.23620927
1556	0.2362035356
1557	0.2361989701
1558	0.2361898017
1559	0.2361897811
1560	0.2361842519
1561	0.2361763875
1562	0.2361692671
1563	0.2361626048
1564	0.2361587229
1565	0.2361564768
1566	0.2361477529
1567	0.2361388399
1568	0.2361372404
1569	0.2361319498
1570	0.2361271635
1571	0.2361207375
1572	0.2361139361
1573	0.2361065327
1574	0.2361014137
1575	0.2360953666
1576	0.2360896435
1577	0.2360820745
1578	0.2360729522
1579	0.2360695886
1580	0.2360604949
1581	0.2360545542
1582	0.2360461736
1583	0.2360405036
1584	0.2360394789
1585	0.2360312707
1586	0.2360258808
1587	0.2360149496
1588	0.2360054133
1589	0.2359954298
1590	0.2359887717
1591	0.2359841516
1592	0.2359805211
1593	0.2359771838
1594	0.2359731303
1595	0.2359675998
1596	0.2359617065
1597	0.2359586407
1598	0.2359559477
1599	0.2359503673
1600	0.2359449652
1601	0.2359391501
1602	0.2359354025
1603	0.2359353834
1604	0.2359299566
1605	0.2359282043
1606	0.2359212062
1607	0.2359154196
1608	0.2359089427
1609	0.2359037864
1610	0.2358938466
1611	0.2358864958
1612	0.2358800504
1613	0.2358781873
1614	0.2358752503
1615	0.2358681967
1616	0.2358608116
1617	0.2358602814
1618	0.2358514349
1619	0.2358488438
1620	0.2358480183
1621	0.235841553
1622	0.2358369264
1623	0.2358369238
1624	0.2358350907
1625	0.2358258046
1626	0.2358170669
1627	0.2358037911
1628	0.2358007176
1629	0.2357919179
1630	0.2357883281
1631	0.2357815668
1632	0.2357760728
1633	0.2357742153
1634	0.2357683742
1635	0.2357638748
1636	0.2357588883
1637	0.2357506701
1638	0.2357426527
1639	0.2357405888
1640	0.2357405417
1641	0.2357321878
1642	0.2357245928
1643	0.2357194598
1644	0.2357156793
1645	0.2357056389
1646	0.2356979658
1647	0.2356962572
1648	0.2356901013
1649	0.2356875829
1650	0.2356875779
1651	0.2356787112
1652	0.235671264
1653	0.2356627015
1654	0.2356538148
1655	0.2356477265
1656	0.2356462183
1657	0.2356368548
1658	0.2356289644
1659	0.2356211425
1660	0.235614589
1661	0.2356126964
1662	0.2356056909
1663	0.2355986698
1664	0.2355905662
1665	0.2355883747
1666	0.2355825137
1667	0.2355789651
1668	0.2355703381
1669	0.2355679317
1670	0.2355668596
1671	0.2355649118
1672	0.2355624068
1673	0.235559394
1674	0.2355527483
1675	0.2355499466
1676	0.2355393713
1677	0.235536254
1678	0.2355293798
1679	0.2355268633
1680	0.2355214707
1681	0.2355141518
1682	0.2355094535
1683	0.23550684
1684	0.2355033281
1685	0.2354945017
1686	0.2354868996
1687	0.2354862488
1688	0.2354767965
