iter	CrossEntropy	Logloss
884	0.3947526278	0.3947526278
885	0.3947447883	0.3947447883
886	0.3947361985	0.3947361985
887	0.3947318474	0.3947318474
888	0.394724683	0.394724758
889	0.3947202193	0.3947202193
890	0.3947148554	0.3947148554
891	0.3947085538	0.3947085163
892	0.3947030398	0.3947030398
893	0.3946993263	0.3946993263
894	0.3946930997	0.3946930997
895	0.3946872857	0.3946872857
896	0.3946822218	0.3946822218
897	0.3946761077	0.3946761077
898	0.3946680431	0.3946680431
899	0.3946606537	0.3946606537
900	0.3946533393	0.3946534143
901	0.3946495133	0.3946494758
902	0.3946451621	0.3946451246
903	0.3946415237	0.3946414862
904	0.3946360097	0.3946358972
905	0.3946329339	0.3946329339
906	0.3946273074	0.3946273074
907	0.3946184551	0.3946184551
908	0.394612266	0.394612341
909	0.3946070146	0.3946070146
910	0.3946024384	0.3946024384
911	0.3945990625	0.3945990625
912	0.3945944863	0.3945944863
913	0.3945885973	0.3945885973
914	0.3945828958	0.3945829333
915	0.3945777944	0.3945777569
916	0.3945689046	0.3945689046
917	0.3945647785	0.394564741
918	0.3945579892	0.3945579517
919	0.3945537881	0.3945537881
920	0.3945464737	0.3945464737
921	0.3945396469	0.3945396844
922	0.394534358	0.3945343956
923	0.3945277563	0.3945277188
924	0.3945212671	0.3945211921
925	0.3945158282	0.3945158657
926	0.3945115896	0.3945116271
927	0.3945049503	0.3945049503
928	0.394500074	0.394500074
929	0.3944939224	0.3944938849
930	0.3944879209	0.3944878833
931	0.3944837198	0.3944836822
932	0.3944796687	0.3944796312
933	0.3944765179	0.3944765179
934	0.3944698786	0.3944698786
935	0.394461814	0.3944618515
936	0.3944516113	0.3944515363
937	0.3944458723	0.3944458348
938	0.3944422714	0.3944422714
939	0.3944352195	0.394435257
940	0.3944272674	0.3944273425
941	0.3944199155	0.394419953
942	0.3944147016	0.3944147391
943	0.3944082875	0.394408325
944	0.3944052492	0.3944051741
945	0.3943974846	0.3943974471
946	0.3943887823	0.3943887823
947	0.3943858941	0.3943859316
948	0.3943773418	0.3943773418
949	0.3943696523	0.3943696148
950	0.3943633507	0.3943633507
951	0.394355211	0.394355211
952	0.3943510474	0.3943510474
953	0.394345496	0.394345571
954	0.3943410323	0.3943410323
955	0.3943353308	0.3943353308
956	0.3943316924	0.3943316924
957	0.3943238153	0.3943238153
958	0.3943179637	0.3943178887
959	0.3943097116	0.3943097491
960	0.3943023597	0.3943023972
961	0.3942994714	0.3942994714
962	0.3942925696	0.3942925696
963	0.3942870556	0.3942870556
964	0.3942814292	0.3942814292
965	0.3942777157	0.3942777532
966	0.3942710014	0.3942710014
967	0.3942685258	0.3942685258
968	0.394263687	0.394263762
969	0.3942585482	0.3942585482
970	0.3942518339	0.3942517589
971	0.3942459073	0.3942458698
972	0.394236905	0.394236905
973	0.3942333415	0.394233304
974	0.394229478	0.394229478
975	0.394223814	0.3942237765
976	0.3942171748	0.3942171748
977	0.3942119234	0.3942119984
978	0.3942057343	0.3942057343
979	0.3941991701	0.3941991326
980	0.3941948564	0.3941947814
981	0.3941901302	0.3941901302
982	0.3941794399	0.3941794774
983	0.3941744886	0.3941745261
984	0.3941696873	0.3941696873
985	0.3941642109	0.3941642484
986	0.3941577592	0.3941577592
987	0.3941506323	0.3941506323
988	0.3941449683	0.3941449683
989	0.3941390418	0.3941390418
990	0.3941345031	0.3941344656
991	0.3941293267	0.3941293643
992	0.3941232877	0.3941232877
993	0.3941142853	0.3941143228
994	0.3941083962	0.3941084338
995	0.3941028073	0.3941027698
996	0.394096093	0.394096093
997	0.3940911792	0.3940911417
998	0.3940863405	0.3940863405
999	0.3940797387	0.3940797762
1000	0.3940782758	0.3940783134
1001	0.3940737372	0.3940737372
1002	0.3940687859	0.3940687859
1003	0.3940613964	0.3940613214
1004	0.3940553198	0.3940553198
1005	0.3940486806	0.3940487181
1006	0.394044442	0.3940443669
1007	0.3940389655	0.3940389655
1008	0.3940342393	0.3940342018
1009	0.3940302257	0.3940302632
1010	0.3940245993	0.3940245993
1011	0.3940172473	0.3940172473
1012	0.3940135339	0.3940134963
1013	0.3940055443	0.3940056193
1014	0.3939971796	0.3939971796
1015	0.3939861517	0.3939862267
1016	0.3939830383	0.3939830383
1017	0.3939800001	0.3939800001
1018	0.3939748612	0.3939748237
1019	0.3939700975	0.3939700975
1020	0.393964696	0.3939647335
1021	0.39396087	0.39396087
1022	0.3939541933	0.3939541933
1023	0.3939456785	0.3939456785
1024	0.39394159	0.39394159
1025	0.3939353258	0.3939353633
1026	0.3939315748	0.3939315373
1027	0.3939255733	0.3939256483
1028	0.3939179588	0.3939179213
1029	0.3939120697	0.3939120697
1030	0.3939089189	0.3939089564
1031	0.3939028048	0.3939027298
1032	0.3938933148	0.3938933148
1033	0.3938864505	0.3938864505
1034	0.3938816117	0.3938815742
1035	0.393877073	0.3938771105
1036	0.393871334	0.3938714091
1037	0.3938657451	0.3938657826
1038	0.3938613939	0.3938613564
1039	0.3938554674	0.3938554299
1040	0.3938504035	0.393850366
1041	0.3938406885	0.393840651
1042	0.3938379503	0.3938380253
1043	0.3938328864	0.3938328864
1044	0.3938269224	0.3938269224
1045	0.393823659	0.3938236965
1046	0.393817995	0.3938179575
1047	0.3938104556	0.3938104931
1048	0.3938051292	0.3938052042
1049	0.3938004029	0.3938004404
1050	0.3937968395	0.3937968395
1051	0.3937928634	0.3937928634
1052	0.3937874995	0.3937874995
1053	0.3937812729	0.3937812729
1054	0.3937714078	0.3937714078
1055	0.3937649936	0.3937649936
1056	0.3937583919	0.3937583919
1057	0.3937521653	0.3937521277
1058	0.3937438006	0.3937438381
1059	0.3937383241	0.3937383616
1060	0.3937323976	0.3937324351
1061	0.3937268086	0.3937268086
1062	0.3937196442	0.3937196442
1063	0.3937157432	0.3937157432
1064	0.3937101542	0.3937101917
1065	0.3937064408	0.3937064783
1066	0.3937031024	0.3937031399
1067	0.393695863	0.3936958255
1068	0.3936908367	0.3936908367
1069	0.3936871982	0.3936871607
1070	0.3936825095	0.393682547
1071	0.3936739572	0.3936739197
1072	0.3936675055	0.3936675055
1073	0.3936619541	0.3936619541
1074	0.3936562901	0.3936562901
1075	0.3936505886	0.3936505886
1076	0.3936394482	0.3936394482
1077	0.3936344594	0.3936344969
1078	0.3936286828	0.3936287204
1079	0.3936250819	0.3936250819
1080	0.3936182176	0.3936182176
1081	0.3936151418	0.3936151043
1082	0.3936099654	0.3936099654
1083	0.3936012256	0.3936012256
1084	0.3935961243	0.3935960868
1085	0.3935881722	0.3935881722
1086	0.3935830709	0.3935830709
1087	0.3935777445	0.3935777445
1088	0.3935728682	0.3935727932
1089	0.3935670917	0.3935671667
1090	0.3935596647	0.3935597022
1091	0.3935559888	0.3935559513
1092	0.3935505123	0.3935505498
1093	0.3935441732	0.3935441732
1094	0.3935377215	0.3935377215
1095	0.3935342331	0.3935342706
1096	0.393528419	0.393528419
1097	0.393522755	0.3935227175
1098	0.3935181038	0.3935180663
1099	0.3935155907	0.3935156282
1100	0.3935104893	0.3935104518
1101	0.3935058756	0.3935058756
1102	0.3935014495	0.393501487
1103	0.3934951103	0.3934951103
1104	0.3934876833	0.3934876833
1105	0.3934834822	0.3934834447
1106	0.3934776682	0.3934776682
1107	0.3934721918	0.3934721918
1108	0.3934666403	0.3934666028
1109	0.3934616515	0.3934616515
1110	0.3934568127	0.3934568127
1111	0.3934502485	0.3934502485
1112	0.393446535	0.393446535
1113	0.3934416963	0.3934417338
1114	0.3934382454	0.3934382454
1115	0.3934312685	0.3934312685
1116	0.3934265423	0.3934265423
1117	0.393423654	0.393423654
1118	0.3934203907	0.3934204282
1119	0.3934126637	0.3934126261
1120	0.39340835	0.3934083875
1121	0.3934029486	0.3934029486
1122	0.3933982599	0.3933982974
1123	0.3933925959	0.3933925584
1124	0.3933883198	0.3933883198
1125	0.3933808178	0.3933808553
1126	0.3933775544	0.3933775919
1127	0.3933732408	0.3933732783
1128	0.393368252	0.393368252
1129	0.3933622504	0.3933622504
1130	0.3933579743	0.3933579368
1131	0.3933487094	0.3933487469
1132	0.3933434205	0.393343383
1133	0.3933386567	0.3933386567
1134	0.3933338555	0.393333893
1135	0.3933281165	0.393328079
1136	0.3933193392	0.3933193017
1137	0.3933165259	0.3933165259
1138	0.3933108994	0.3933108994
1139	0.3933061732	0.3933062857
1140	0.3933005842	0.3933005842
1141	0.3932928572	0.3932928197
1142	0.3932874183	0.3932873808
1143	0.3932833672	0.3932833672
1144	0.3932783784	0.3932783784
1145	0.3932718517	0.3932719267
1146	0.3932649124	0.3932649124
1147	0.3932574854	0.3932574479
1148	0.3932522716	0.3932522716
1149	0.3932455573	0.3932455573
1150	0.3932404184	0.393240456
1151	0.3932372301	0.3932372301
1152	0.3932300657	0.3932301032
1153	0.393225452	0.393225452
1154	0.3932199756	0.3932199006
1155	0.3932180251	0.3932180251
1156	0.3932137489	0.3932137114
1157	0.3932110107	0.3932109732
1158	0.3932063595	0.393206397
1159	0.3932027586	0.3932026835
1160	0.3931965694	0.3931965694
1161	0.3931901553	0.3931901553
1162	0.3931855791	0.3931855791
1163	0.393179465	0.393179465
1164	0.3931734634	0.3931734259
1165	0.3931676869	0.3931677244
1166	0.3931647986	0.3931647611
1167	0.393160635	0.393160635
1168	0.3931544459	0.3931544834
1169	0.393151145	0.3931511075
1170	0.3931455561	0.3931455185
1171	0.393143568	0.3931435305
1172	0.3931390293	0.3931390668
1173	0.3931337405	0.393133778
1174	0.3931292768	0.3931292393
1175	0.3931191866	0.3931191491
1176	0.3931142728	0.3931142353
1177	0.3931085713	0.3931086089
1178	0.3931023072	0.3931023072
1179	0.3930969808	0.3930969808
1180	0.3930924046	0.3930924421
1181	0.3930872658	0.3930872658
1182	0.3930835898	0.3930835898
1183	0.3930801014	0.3930801389
1184	0.3930774757	0.3930775132
1185	0.3930714741	0.3930715116
1186	0.3930644598	0.3930644973
1187	0.3930595835	0.393059621
1188	0.3930532443	0.3930532443
1189	0.3930471302	0.3930470927
1190	0.393042404	0.393042404
1191	0.3930371151	0.3930370776
1192	0.3930293881	0.3930294256
1193	0.3930249994	0.3930248869
1194	0.3930197855	0.3930198231
1195	0.3930146092	0.3930146092
1196	0.3930090952	0.3930090952
1197	0.393004219	0.3930042565
1198	0.392998855	0.392998855
1199	0.3929914281	0.3929914656
1200	0.3929857266	0.3929856891
1201	0.3929789748	0.3929789748
1202	0.3929743611	0.3929743611
1203	0.3929674968	0.3929674593
1204	0.3929613452	0.3929613452
1205	0.3929533931	0.3929534306
1206	0.3929483668	0.3929484043
1207	0.3929422152	0.3929421777
1208	0.3929386142	0.3929385767
1209	0.3929312623	0.3929312998
1210	0.3929254858	0.3929255233
1211	0.3929231602	0.3929231227
1212	0.3929176837	0.3929175712
1213	0.3929131075	0.3929131075
1214	0.392910857	0.392910857
1215	0.3929070685	0.3929070685
1216	0.3929006918	0.3929006918
1217	0.3928951778	0.3928952153
1218	0.392890264	0.3928902265
1219	0.3928841875	0.3928841875
1220	0.3928800614	0.3928800614
1221	0.3928746975	0.392874735
1222	0.3928698587	0.3928698962
1223	0.39286532	0.3928653575
1224	0.3928617566	0.3928617941
1225	0.3928579681	0.3928579681
1226	0.3928538795	0.392853917
1227	0.3928508037	0.3928507662
1228	0.3928454023	0.3928454023
1229	0.3928431517	0.3928431517
1230	0.3928397758	0.3928397383
1231	0.3928356497	0.3928356497
1232	0.3928299107	0.3928299107
1233	0.3928266098	0.3928266474
1234	0.3928225963	0.3928225963
1235	0.3928181701	0.3928181701
1236	0.3928123561	0.3928123561
1237	0.3928094303	0.3928094303
1238	0.3928026786	0.3928026411
1239	0.3927981399	0.3927981399
1240	0.3927927385	0.3927927009
1241	0.3927879747	0.3927880122
1242	0.392783286	0.392783286
1243	0.3927786348	0.3927786348
1244	0.3927749213	0.3927748838
1245	0.3927704951	0.3927704951
1246	0.3927658439	0.3927658439
1247	0.3927599549	0.3927598798
1248	0.392754741	0.3927547035
1249	0.3927478017	0.3927478392
1250	0.3927449134	0.3927448759
1251	0.3927404497	0.3927404497
1252	0.3927372614	0.3927372614
1253	0.3927310348	0.3927310348
1254	0.3927286341	0.3927286341
1255	0.3927258209	0.3927258209
1256	0.3927221824	0.3927221824
1257	0.3927176813	0.3927176813
1258	0.3927121298	0.3927121298
1259	0.3927059782	0.3927060157
1260	0.3927020397	0.3927020397
1261	0.3926973134	0.3926972759
1262	0.3926921371	0.392692062
1263	0.3926857979	0.3926857979
1264	0.392680359	0.392680359
1265	0.3926775457	0.3926775457
1266	0.3926740948	0.3926740573
1267	0.3926681683	0.3926681683
1268	0.3926642297	0.3926642672
1269	0.3926589783	0.3926590159
1270	0.3926559401	0.3926559401
1271	0.3926507637	0.3926507637
1272	0.3926436743	0.3926436743
1273	0.3926379353	0.3926379353
1274	0.3926333591	0.3926333591
1275	0.392629008	0.3926289705
1276	0.3926244693	0.3926244693
1277	0.3926185427	0.3926185802
1278	0.3926149043	0.3926149418
1279	0.3926093153	0.3926092778
1280	0.3926054518	0.3926054893
1281	0.3925996753	0.3925996378
1282	0.3925926985	0.3925926985
1283	0.3925878222	0.3925878222
1284	0.3925847089	0.3925847464
1285	0.3925793074	0.3925793074
1286	0.3925761941	0.3925761941
1287	0.39257008	0.3925701175
1288	0.3925654663	0.3925654288
1289	0.3925622405	0.392562203
1290	0.3925573642	0.3925574017
1291	0.3925548885	0.3925548885
1292	0.3925482493	0.3925482493
1293	0.3925423227	0.3925423602
1294	0.3925360961	0.3925360961
1295	0.3925290818	0.3925290818
1296	0.3925235678	0.3925235303
1297	0.3925193292	0.3925192917
1298	0.3925110395	0.3925110395
1299	0.3925069134	0.3925068759
1300	0.3925022622	0.3925022622
1301	0.3924988488	0.3924988863
1302	0.3924896214	0.3924896589
1303	0.3924865831	0.3924865831
1304	0.3924798313	0.3924798313
1305	0.3924728545	0.392472892
1306	0.3924668529	0.3924668529
1307	0.3924615265	0.3924615265
1308	0.3924565752	0.3924565377
1309	0.3924532744	0.3924533119
1310	0.3924453598	0.3924453973
1311	0.3924419464	0.3924419464
1312	0.392438458	0.392438458
1313	0.3924345945	0.3924345194
1314	0.3924302058	0.3924302058
1315	0.3924242793	0.3924242793
1316	0.3924187278	0.3924187278
1317	0.3924131388	0.3924131388
1318	0.3924084501	0.3924084501
1319	0.3924064996	0.3924065371
1320	0.3924018109	0.3924018484
1321	0.3923980599	0.3923980224
1322	0.3923946465	0.3923947215
1323	0.3923904454	0.3923904454
1324	0.3923861693	0.3923862068
1325	0.3923824183	0.3923824558
1326	0.3923782172	0.3923782547
1327	0.3923724782	0.3923724406
1328	0.3923702651	0.3923702651
1329	0.3923654638	0.3923654638
1330	0.392358712	0.392358712
1331	0.3923533481	0.3923533481
1332	0.3923503473	0.3923503473
1333	0.3923444583	0.3923444583
1334	0.3923405198	0.3923404823
1335	0.3923366938	0.3923366938
1336	0.3923322676	0.3923322301
1337	0.3923272038	0.3923272413
1338	0.3923218024	0.3923218399
1339	0.3923181639	0.3923181639
1340	0.3923155007	0.3923155382
1341	0.3923098742	0.3923098742
1342	0.3923054856	0.3923055231
1343	0.3923002717	0.3923002717
1344	0.3922964832	0.3922964832
1345	0.3922917945	0.3922918695
1346	0.3922877434	0.3922877809
1347	0.3922809541	0.3922810292
1348	0.3922768656	0.3922768656
1349	0.3922698887	0.3922698137
1350	0.3922675631	0.3922676006
1351	0.3922611489	0.3922611489
1352	0.3922546597	0.3922546972
1353	0.3922489957	0.3922489957
1354	0.3922446821	0.3922446446
1355	0.3922408936	0.3922409311
1356	0.3922372927	0.3922372927
1357	0.3922317037	0.3922317037
1358	0.3922278402	0.3922278777
1359	0.3922220637	0.3922220262
1360	0.3922171499	0.3922171124
1361	0.3922102856	0.3922102481
1362	0.3922046216	0.3922045841
1363	0.3922000454	0.3922000829
1364	0.3921968196	0.3921968196
1365	0.3921918683	0.3921918307
1366	0.3921882673	0.3921882673
1367	0.3921818906	0.3921818906
1368	0.3921740886	0.3921741261
1369	0.3921694749	0.3921694374
1370	0.3921652738	0.3921652738
1371	0.3921617103	0.3921617103
1372	0.3921563089	0.3921563089
1373	0.3921532706	0.3921532331
1374	0.3921479442	0.3921479817
1375	0.3921422052	0.3921422052
1376	0.3921403672	0.3921404047
1377	0.3921351534	0.3921351909
1378	0.3921292643	0.3921292643
1379	0.3921227751	0.3921228501
1380	0.3921181989	0.3921181989
1381	0.3921112971	0.3921112596
1382	0.392107171	0.3921071335
1383	0.3921021072	0.3921020697
1384	0.3920974185	0.3920974185
1385	0.3920922421	0.3920922421
1386	0.3920885661	0.3920885286
1387	0.3920854153	0.3920854153
1388	0.3920814768	0.3920815143
1389	0.3920773882	0.3920773507
1390	0.3920719868	0.3920720243
1391	0.3920681233	0.3920681233
1392	0.392063322	0.392063322
1393	0.3920590084	0.3920589709
1394	0.392051769	0.3920518065
1395	0.3920469677	0.3920469677
1396	0.3920411162	0.3920411162
1397	0.3920372152	0.3920371777
1398	0.3920333517	0.3920333141
1399	0.3920289255	0.3920289255
1400	0.3920243118	0.3920243118
1401	0.3920220612	0.3920220237
1402	0.3920174475	0.3920174475
1403	0.3920126087	0.3920126087
1404	0.3920082201	0.3920082576
1405	0.3920054443	0.3920054443
1406	0.3920035688	0.3920035313
1407	0.3919940413	0.3919941164
1408	0.3919902153	0.3919902153
1409	0.3919856391	0.3919855641
1410	0.3919811004	0.3919811004
1411	0.3919756615	0.3919756615
1412	0.3919709728	0.3919709728
1413	0.3919657964	0.3919657589
1414	0.3919613328	0.3919613328
1415	0.3919546185	0.3919546185
1416	0.3919480918	0.3919480918
1417	0.391945016	0.3919450535
1418	0.3919410774	0.3919410399
1419	0.3919386768	0.3919386768
1420	0.3919333879	0.3919333879
1421	0.3919292618	0.3919292618
1422	0.3919273863	0.3919273863
1423	0.3919228101	0.3919227351
1424	0.3919197343	0.3919197343
1425	0.391914558	0.391914558
1426	0.3919102443	0.3919102068
1427	0.3919061558	0.3919061558
1428	0.3919002292	0.3919002667
1429	0.3918982412	0.3918983162
1430	0.3918924647	0.3918924647
1431	0.3918881135	0.391888151
1432	0.3918847376	0.3918847001
1433	0.3918811367	0.3918810992
1434	0.3918776483	0.3918776483
1435	0.3918691336	0.3918691336
1436	0.3918666204	0.3918665829
1437	0.3918635071	0.3918635446
1438	0.3918591934	0.3918591559
1439	0.3918543922	0.3918543922
1440	0.3918501911	0.3918502286
1441	0.3918461025	0.3918461025
1442	0.3918403635	0.3918403635
1443	0.3918353747	0.3918353747
1444	0.3918312111	0.3918312111
1445	0.3918237466	0.3918237466
1446	0.3918196956	0.3918196956
1447	0.3918085552	0.3918085176
1448	0.3918030412	0.3918030037
1449	0.3917988026	0.3917987651
1450	0.3917950141	0.3917950141
1451	0.3917911131	0.3917910756
1452	0.3917877372	0.3917877372
1453	0.3917828234	0.3917827859
1454	0.3917790724	0.3917791849
1455	0.3917755465	0.3917755465
1456	0.3917724707	0.3917725082
1457	0.3917683071	0.3917683071
1458	0.391762418	0.3917623055
1459	0.3917570916	0.3917570916
1460	0.3917522529	0.3917522529
1461	0.3917480893	0.3917480893
1462	0.3917417501	0.3917417501
1463	0.3917396871	0.3917396871
1464	0.3917336855	0.3917336855
1465	0.3917285467	0.3917285091
1466	0.3917235203	0.3917235203
1467	0.3917193567	0.3917193943
1468	0.3917177063	0.3917176688
1469	0.3917124924	0.3917124924
1470	0.3917100543	0.3917100918
1471	0.3917047654	0.3917048029
1472	0.3917006393	0.3917006768
1473	0.3916970009	0.3916970759
1474	0.3916935125	0.39169355
1475	0.3916904367	0.3916904367
1476	0.3916882986	0.3916882611
1477	0.3916815843	0.3916816218
1478	0.3916780959	0.3916780959
1479	0.3916735572	0.3916735572
1480	0.3916666179	0.3916666179
1481	0.3916608414	0.3916608039
1482	0.3916562277	0.3916562277
1483	0.3916503386	0.3916503761
1484	0.3916445621	0.3916445621
1485	0.39163661	0.39163661
1486	0.3916304209	0.3916303834
1487	0.3916258447	0.3916258447
1488	0.3916240067	0.3916240067
1489	0.391619243	0.3916192805
1490	0.3916171424	0.3916171049
1491	0.3916131289	0.3916130914
1492	0.3916094529	0.3916094154
1493	0.3916046892	0.3916046892
1494	0.3916000754	0.3916000754
1495	0.3915969246	0.3915969621
1496	0.3915894226	0.3915894602
1497	0.3915858967	0.3915858217
1498	0.3915797826	0.3915797826
1499	0.3915738185	0.3915738185
1500	0.3915692799	0.3915693174
1501	0.391566054	0.3915660165
1502	0.3915600524	0.3915600524
1503	0.3915551011	0.3915551011
1504	0.3915499623	0.3915499998
1505	0.3915424228	0.3915424228
1506	0.3915383342	0.3915383717
1507	0.3915337205	0.391533683
1508	0.3915309073	0.3915308323
1509	0.3915270063	0.3915270063
1510	0.3915232178	0.3915232178
1511	0.3915190542	0.3915190917
1512	0.3915120398	0.3915120398
1513	0.3915076137	0.3915075387
1514	0.3915042003	0.3915042003
1515	0.3915014621	0.3915014245
1516	0.391497411	0.391497411
1517	0.3914902841	0.3914902841
1518	0.3914863081	0.3914863456
1519	0.3914817694	0.3914817319
1520	0.3914749426	0.3914749051
1521	0.3914692786	0.3914692786
1522	0.3914619267	0.3914618892
1523	0.3914583632	0.3914583632
1524	0.3914549874	0.3914549123
1525	0.3914469603	0.3914469978
1526	0.3914417464	0.3914417464
1527	0.3914378454	0.3914378454
1528	0.3914353697	0.3914353322
1529	0.3914307935	0.391430831
1530	0.3914267424	0.3914267049
1531	0.3914229915	0.391422954
1532	0.3914201782	0.3914201782
1533	0.3914154145	0.3914154145
1534	0.3914131639	0.3914131264
1535	0.3914091503	0.3914091128
1536	0.391400373	0.391400373
1537	0.3913963595	0.391396397
1538	0.3913876572	0.3913876947
1539	0.3913839437	0.3913839062
1540	0.3913789549	0.3913788799
1541	0.3913693899	0.3913693899
1542	0.391367777	0.3913678145
1543	0.3913638009	0.3913637634
1544	0.3913571617	0.3913571617
1545	0.3913542359	0.3913542359
1546	0.3913498098	0.3913497722
1547	0.3913446334	0.3913445959
1548	0.3913373565	0.391337394
1549	0.3913338681	0.3913338681
1550	0.3913264786	0.3913264786
1551	0.3913215273	0.3913215648
1552	0.3913176263	0.3913176638
1553	0.3913137628	0.3913137628
1554	0.3913097117	0.3913097492
1555	0.3913043853	0.3913043103
1556	0.3912990589	0.3912990589
1557	0.3912948578	0.3912947828
1558	0.3912920071	0.3912920071
1559	0.3912873184	0.3912873184
1560	0.3912840175	0.391284055
1561	0.391280304	0.391280304
1562	0.3912767781	0.3912767406
1563	0.3912733272	0.3912732897
1564	0.3912703264	0.3912702514
1565	0.39126515	0.39126515
1566	0.3912596736	0.3912596736
1567	0.3912531844	0.3912531844
1568	0.3912503712	0.3912503712
1569	0.3912469203	0.3912469578
1570	0.391244107	0.391244107
1571	0.3912405811	0.3912406186
1572	0.3912375053	0.3912375053
1573	0.3912329291	0.3912329666
1574	0.3912290281	0.3912290281
1575	0.3912241143	0.3912241518
1576	0.3912140241	0.3912140241
1577	0.3912090728	0.3912090728
1578	0.3912019835	0.391202021
1579	0.3911961694	0.3911961694
1580	0.3911944815	0.3911944815
1581	0.3911894177	0.3911894177
1582	0.3911837912	0.3911837912
1583	0.3911792525	0.3911792525
1584	0.3911753515	0.3911753515
1585	0.3911736635	0.391173626
1586	0.3911690123	0.3911690123
1587	0.3911663866	0.3911663866
1588	0.3911634984	0.3911634609
1589	0.3911606101	0.3911606101
1590	0.3911552837	0.3911552462
1591	0.3911499573	0.3911499573
1592	0.3911462438	0.3911461688
1593	0.3911428679	0.3911428304
1594	0.3911381417	0.3911381417
1595	0.3911342782	0.3911342782
1596	0.3911299646	0.3911300771
1597	0.3911250883	0.3911250883
1598	0.3911199869	0.3911199869
1599	0.391118149	0.391118149
1600	0.3911100843	0.3911100843
1601	0.3911060333	0.3911060333
1602	0.3911003318	0.3911003318
1603	0.3910964683	0.3910964683
1604	0.3910924547	0.3910924172
1605	0.391087916	0.391087916
1606	0.3910842025	0.3910842025
1607	0.3910794388	0.3910794388
1608	0.391072762	0.3910728371
1609	0.3910690861	0.3910690861
1610	0.3910657477	0.3910657477
1611	0.391062972	0.3910629345
1612	0.3910585458	0.3910585083
1613	0.3910550574	0.3910550949
1614	0.3910509688	0.3910509688
1615	0.3910447797	0.3910447422
1616	0.3910375403	0.3910375028
1617	0.3910310886	0.3910310886
1618	0.3910264749	0.3910264749
1619	0.391023024	0.3910229865
1620	0.39101751	0.3910174725
1621	0.3910117335	0.3910117335
1622	0.3910057695	0.3910057695
1623	0.391001981	0.391001981
1624	0.3909986801	0.3909986426
1625	0.3909959794	0.3909959794
1626	0.390994554	0.3909945165
1627	0.3909894152	0.3909894152
1628	0.3909818382	0.3909818007
1629	0.3909793625	0.390979325
1630	0.3909746738	0.3909746738
1631	0.3909709228	0.3909708853
1632	0.3909663091	0.3909663466
1633	0.3909636084	0.3909636459
1634	0.3909573818	0.3909574193
1635	0.3909537058	0.3909536683
1636	0.3909489796	0.3909489796
1637	0.3909446659	0.3909446284
1638	0.3909396396	0.3909396771
1639	0.3909355885	0.3909355135
1640	0.3909319501	0.3909319501
1641	0.3909292119	0.3909292494
1642	0.390922085	0.3909221225
1643	0.3909186341	0.3909186341
1644	0.3909131577	0.3909132327
1645	0.3909062934	0.3909062934
1646	0.3909019047	0.3909019047
1647	0.3908963908	0.3908963532
1648	0.3908921146	0.3908921146
1649	0.3908871258	0.3908871258
1650	0.3908825871	0.3908825496
1651	0.3908754228	0.3908754228
1652	0.3908699838	0.3908699463
1653	0.3908652576	0.3908652201
1654	0.3908602313	0.3908602313
1655	0.3908585808	0.3908585808
1656	0.3908524667	0.3908525042
1657	0.3908478155	0.3908478155
1658	0.3908445897	0.3908445522
1659	0.3908406511	0.3908406511
1660	0.3908357748	0.3908357373
1661	0.3908323239	0.3908323615
1662	0.3908272226	0.3908272226
1663	0.3908214836	0.3908214836
1664	0.3908183703	0.3908184078
1665	0.3908136816	0.3908137191
1666	0.3908110559	0.3908110559
1667	0.3908075299	0.3908074924
1668	0.3908034789	0.3908035164
1669	0.3908002155	0.390800178
1670	0.3907978149	0.3907977774
1671	0.3907936138	0.3907936138
1672	0.3907897878	0.3907897878
1673	0.3907871621	0.3907871621
1674	0.3907816857	0.3907816857
1675	0.3907760967	0.3907760592
1676	0.3907740336	0.3907740336
1677	0.3907696075	0.3907696075
1678	0.3907655564	0.3907655564
1679	0.3907617679	0.3907617679
1680	0.3907579794	0.3907580169
1681	0.3907529156	0.3907529156
1682	0.3907503274	0.3907503274
1683	0.3907475517	0.3907475142
1684	0.3907439883	0.3907439883
1685	0.3907408749	0.3907408749
1686	0.3907361112	0.3907360737
1687	0.3907322102	0.3907321727
1688	0.3907266587	0.3907266212
1689	0.390724033	0.390724033
1690	0.3907171687	0.3907171312
1691	0.3907121799	0.3907121799
1692	0.3906999517	0.3906999892
1693	0.3906927123	0.3906927123
1694	0.3906870858	0.3906870858
1695	0.3906806341	0.3906806341
1696	0.3906768081	0.3906768081
1697	0.3906746326	0.390674595
1698	0.3906707315	0.3906706565
1699	0.3906655927	0.3906656302
1700	0.390662892	0.3906628545
1701	0.3906588784	0.3906589159
1702	0.3906549399	0.3906549024
1703	0.3906504012	0.3906504387
1704	0.390647738	0.390647738
1705	0.3906457875	0.39064575
1706	0.3906424866	0.3906424866
1707	0.3906373853	0.3906373478
1708	0.3906323965	0.3906323965
1709	0.3906262073	0.3906262073
1710	0.3906223063	0.3906223063
1711	0.3906190055	0.3906190055
1712	0.3906146543	0.3906146543
1713	0.3906101531	0.3906101906
1714	0.3906071148	0.3906071523
1715	0.3906023886	0.3906024636
1716	0.3905985626	0.3905985626
1717	0.3905946616	0.3905946241
1718	0.3905912857	0.3905913232
1719	0.3905882849	0.3905882849
1720	0.390585059	0.390584984
1721	0.3905801453	0.3905801453
