iter	Passed	Remaining
345	106904	820016
346	107193	819551
347	107478	819063
348	107769	818615
349	108051	818100
350	108350	817720
351	108618	817110
352	108904	816626
353	109256	816643
354	109539	816147
355	109814	815586
356	110107	815166
357	110390	814668
358	110729	814583
359	111001	814014
360	111291	813565
361	111618	813393
362	111965	813368
363	112259	812952
364	112548	812507
365	112831	812013
366	113101	811434
367	113405	811095
368	113807	811454
369	114085	810931
370	114381	810533
371	114663	810040
372	114953	809603
373	115235	809110
374	115600	809203
375	115882	808714
376	116163	808215
377	116480	807967
378	116755	807430
379	117036	806934
380	117290	806256
381	117586	805868
382	117863	805349
383	118148	804884
384	118424	804367
385	118702	803857
386	118977	803331
387	119257	802839
388	119534	802322
389	119819	801869
390	120108	801443
391	120403	801051
392	120683	800564
393	121030	800523
394	121334	800191
395	121624	799770
396	121927	799441
397	122208	798963
398	122498	798544
399	122855	798561
400	123136	798084
401	123411	797569
402	123692	797095
403	123964	796565
404	124227	795977
405	124504	795478
406	124788	795029
407	125085	794658
408	125447	794706
409	125945	795607
410	126181	794853
411	126419	794109
412	126706	793680
413	127001	793301
414	127319	793064
415	127661	792975
416	127962	792629
417	128264	792291
418	128542	791812
419	128828	791374
420	129150	791161
421	129521	791250
422	129799	790765
423	130077	790283
424	130352	789782
425	130633	789319
426	130912	788849
427	131206	788464
428	131483	787982
429	131759	787493
430	132065	787185
431	132348	786737
432	132627	786272
433	132899	785760
434	133193	785382
435	133549	785370
436	133838	784961
437	134120	784514
438	134413	784129
439	134720	783829
440	135011	783434
441	135305	783058
442	135599	782680
443	135930	782516
444	136216	782099
445	136531	781842
446	136951	782187
447	137297	782102
448	137586	781697
449	137854	781175
450	138144	780778
451	138445	780443
452	138723	779974
453	138996	779485
454	139323	779292
455	139613	778893
456	139967	778858
457	140245	778394
458	140569	778185
459	140851	777743
460	141167	777493
461	141465	777143
462	141720	776556
463	142027	776255
464	142336	775962
465	142606	775460
466	142895	775064
467	143167	774572
468	143446	774122
469	143722	773656
470	144041	773421
471	144390	773343
472	144732	773230
473	145102	773265
474	145400	772921
475	145805	773138
476	146082	772676
477	146374	772293
478	146657	771867
479	146953	771505
480	147211	770946
481	147474	770414
482	147793	770178
483	148085	769798
484	148365	769356
485	148647	768931
486	149027	769006
487	149304	768551
488	149585	768115
489	149875	767732
490	150244	767744
491	150493	767149
492	150768	766688
493	151049	766255
494	151351	765930
495	151616	765420
496	151978	765394
497	152258	764963
498	152527	764469
499	152819	764098
500	153127	763804
501	153411	763390
502	153760	763299
503	154038	762858
504	154368	762672
505	154675	762374
506	155011	762215
507	155305	761852
508	155556	761281
509	155834	760838
510	156138	760526
511	156471	760354
512	156758	759956
513	157102	759838
514	157369	759347
515	157657	758956
516	157952	758598
517	158256	758287
518	158554	757945
519	158849	757588
520	159127	757154
521	159413	756754
522	159699	756359
523	159972	755900
524	160253	755480
525	160526	755024
526	160824	754683
527	161121	754340
528	161464	754212
529	161742	753781
530	162042	753453
531	162405	753414
532	162689	753010
533	162976	752620
534	163450	753096
535	163767	752843
536	164060	752478
537	164411	752382
538	164693	751966
539	164985	751600
540	165294	751312
541	165592	750973
542	165886	750611
543	166184	750272
544	166485	749947
545	166780	749596
546	167071	749226
547	167359	748842
548	167671	748567
549	167915	747986
550	168265	747881
551	168543	747452
552	168878	747281
553	169159	746866
554	169553	746951
555	169898	746818
556	170274	746822
557	170554	746403
558	170843	746026
559	171134	745656
560	171426	745294
561	171718	744926
562	172017	744592
563	172294	744164
564	172580	743774
565	172906	743558
566	173221	743294
567	173507	742905
568	173809	742583
569	174093	742187
570	174458	742137
571	174745	741751
572	175022	741325
573	175321	740991
574	175616	740644
575	176023	740767
576	176379	740670
577	176685	740365
578	176999	740095
579	177281	739690
580	177638	739598
581	177954	739335
582	178292	739166
583	178588	738818
584	178878	738445
585	179193	738177
586	179478	737787
587	179737	737291
588	180028	736925
589	180392	736856
590	180682	736487
591	180963	736082
592	181267	735770
593	181579	735488
594	181851	735047
595	182200	734914
596	182485	734525
597	182756	734082
598	183111	733975
599	183417	733669
600	183692	733241
601	183976	732849
602	184260	732460
603	184538	732043
604	184817	731633
605	185065	731101
606	185366	730777
607	185624	730287
608	185924	729958
609	186207	729567
610	186569	729482
611	186837	729033
612	187125	728661
613	187538	728774
614	187860	728533
615	188147	728153
616	188397	727637
617	188753	727526
618	189025	727091
619	189327	726774
620	189613	726391
621	189995	726380
622	190295	726056
623	190595	725728
624	190886	725367
625	191165	724962
626	191452	724587
627	191713	724115
628	191960	723591
629	192309	723451
630	192594	723068
631	192884	722707
632	193184	722383
633	193471	722007
634	193749	721601
635	194023	721181
636	194312	720815
637	194639	720594
638	194911	720166
639	195205	719819
640	195584	719788
641	195865	719392
642	196156	719036
643	196486	718821
644	196782	718483
645	197049	718041
646	197320	717612
647	197609	717250
648	197881	716823
649	198374	717201
650	198666	716845
651	198940	716430
652	199246	716127
653	199575	715907
654	199838	715453
655	200295	715690
656	200589	715344
657	200936	715186
658	201213	714780
659	201500	714410
660	201797	714075
661	202075	713673
662	202376	713352
663	202666	712995
664	203099	713138
665	203424	712902
666	203716	712550
667	204029	712268
668	204344	711999
669	204650	711695
670	205001	711549
671	205301	711223
672	205596	710879
673	205875	710483
674	206167	710132
675	206457	709774
676	206735	709373
677	207050	709101
678	207357	708801
679	207638	708412
680	207933	708071
681	208261	707843
682	208518	707374
683	208787	706947
684	209069	706564
685	209375	706259
686	209702	706028
687	209997	705689
688	210337	705500
689	210701	705390
690	210995	705048
691	211293	704717
692	211587	704376
693	211877	704018
694	212242	703913
695	212574	703696
696	212955	703640
697	213228	703225
698	213525	702893
699	213810	702521
700	214100	702162
701	214389	701805
702	214666	701407
703	214952	701037
704	215237	700666
705	215621	700617
706	215919	700289
707	216214	699947
708	216498	699573
709	216804	699270
710	217126	699019
711	217443	698749
712	217758	698475
713	218109	698315
714	218404	697977
715	218759	697830
716	219123	697712
717	219397	697304
718	219740	697117
719	220135	697096
720	220414	696703
721	220703	696346
722	221134	696435
723	221442	696137
724	221742	695811
725	222040	695482
726	222312	695071
727	222612	694747
728	222894	694367
729	223188	694025
730	223545	693878
731	223829	693504
732	224164	693288
733	224518	693132
734	224791	692726
735	225138	692546
736	225441	692231
737	225790	692056
738	226025	691535
739	226301	691136
740	226590	690778
741	226988	690755
742	227282	690413
743	227582	690088
744	227881	689760
745	228166	689393
746	228515	689218
747	228874	689072
748	229151	688678
749	229601	688804
750	229877	688408
751	230202	688159
752	230484	687781
753	230838	687618
754	231127	687258
755	231422	686920
756	231729	686616
757	232020	686265
758	232323	685951
759	232615	685602
760	232938	685347
761	233328	685289
762	233652	685033
763	233930	684643
764	234215	684275
765	234497	683899
766	234784	683537
767	235063	683154
768	235302	682653
769	235659	682494
770	235974	682213
771	236281	681911
772	236604	681653
773	236937	681425
774	237223	681062
775	237551	680817
776	238030	681004
777	238348	680731
778	238639	680383
779	239017	680281
780	239335	680006
781	239704	679878
782	240037	679646
783	240448	679633
784	240812	679491
785	241082	679080
786	241405	678820
787	241796	678748
788	242283	678946
789	242773	679150
790	243108	678920
791	243443	678692
792	243792	678499
793	244078	678131
794	244280	677532
795	244594	677245
796	244890	676905
797	245173	676532
798	245454	676152
799	245790	675924
800	246114	675663
801	246406	675313
802	246702	674974
803	247002	674647
804	247316	674360
805	247657	674143
806	247948	673792
807	248242	673449
808	248516	673052
809	248829	672761
810	249115	672396
811	249391	672004
812	249703	671710
813	250003	671385
814	250324	671115
815	250609	670748
816	251004	670676
817	251300	670338
818	251591	669988
819	251878	669626
820	252201	669362
821	252448	668897
822	252738	668544
823	253044	668234
824	253321	667846
825	253618	667514
826	253889	667113
827	254166	666725
828	254474	666421
829	254743	666015
830	255119	665888
831	255407	665533
832	255696	665178
833	256010	664890
834	256290	664514
835	256590	664187
836	256886	663852
837	257196	663554
838	257492	663220
839	257782	662870
840	258061	662490
841	258355	662150
842	258709	661965
843	259005	661630
844	259320	661343
845	259605	660982
846	259867	660559
847	260155	660205
848	260486	659960
849	260863	659830
850	261146	659463
851	261455	659161
852	261758	658844
853	262034	658461
854	262368	658223
855	262645	657841
856	262936	657494
857	263242	657186
858	263512	656786
859	263805	656445
860	264094	656094
861	264412	655815
862	264680	655413
863	265026	655204
864	265301	654818
865	265593	654477
866	265879	654117
867	266184	653808
868	266454	653410
869	266753	653086
870	267132	652956
871	267436	652643
872	267713	652265
873	267996	651900
874	268327	651653
875	268809	651770
876	269178	651614
877	269506	651358
878	269860	651164
879	270172	650871
880	270481	650569
881	270823	650343
882	271143	650067
883	271415	649678
884	271685	649281
885	271978	648941
886	272273	648606
887	272546	648218
888	272848	647899
889	273141	647560
890	273373	647077
891	273659	646721
892	273945	646363
893	274221	645983
894	274510	645637
895	274839	645382
896	275116	645005
897	275391	644624
898	275833	644633
899	276159	644371
900	276444	644013
901	276816	643859
902	277107	643515
903	277418	643217
904	277699	642850
905	277992	642513
906	278334	642285
907	278731	642187
908	279033	641870
909	279311	641496
910	279618	641188
911	279931	640896
912	280275	640673
913	280592	640388
914	280881	640041
915	281191	639740
916	281502	639442
917	281775	639060
918	282081	638751
919	282358	638376
920	282659	638054
921	283004	637834
922	283309	637523
923	283603	637187
924	283888	636831
925	284264	636678
926	284538	636297
927	284906	636127
928	285213	635819
929	285569	635622
930	285848	635252
931	286153	634940
932	286455	634623
933	286751	634292
934	287042	633948
935	287301	633537
936	287597	633205
937	287904	632898
938	288219	632610
939	288508	632263
940	288869	632075
941	289141	631690
942	289441	631368
943	289839	631260
944	290212	631096
945	290591	630945
946	290885	630609
947	291210	630342
948	291496	629989
949	291852	629786
950	292155	629469
951	292435	629105
952	292750	628814
953	293030	628448
954	293384	628241
955	293642	627829
956	293923	627466
957	294213	627122
958	294735	627273
959	295030	626939
960	295302	626557
961	295616	626264
962	295908	625925
963	296195	625574
964	296461	625181
965	296745	624824
966	297070	624553
967	297409	624314
968	297693	623957
969	297972	623591
970	298273	623272
971	298543	622887
972	298832	622541
973	299111	622176
974	299393	621817
975	299684	621476
976	300137	621471
977	300463	621203
978	300767	620889
979	301091	620616
980	301348	620205
981	301647	619883
982	302063	619798
983	302447	619648
984	302736	619302
985	303043	618995
986	303493	618978
987	303822	618714
988	304152	618453
989	304457	618140
990	304749	617802
991	305073	617527
992	305370	617199
993	305668	616871
994	305960	616532
995	306243	616176
996	306537	615841
997	306840	615525
998	307126	615176
999	307436	614872
1000	307721	614521
1001	308136	614428
1002	308565	614362
1003	308908	614124
1004	309234	613853
1005	309554	613570
1006	309928	613393
1007	310379	613368
1008	310670	613028
1009	311092	612944
1010	311366	612570
1011	311669	612252
1012	312017	612023
1013	312303	611671
1014	312599	611340
1015	312892	611002
1016	313326	610941
1017	313640	610644
1018	314081	610593
1019	314364	610236
1020	314659	609903
1021	314996	609651
1022	315290	609315
1023	315656	609117
1024	315979	608838
1025	316276	608507
1026	316565	608163
1027	316880	607868
1028	317188	607558
1029	317493	607244
1030	317817	606967
1031	318105	606619
1032	318423	606330
1033	318734	606026
1034	319137	605899
1035	319547	605783
1036	319855	605473
1037	320156	605151
1038	320542	604988
1039	320894	604763
1040	321168	604388
1041	321471	604071
1042	321742	603690
1043	322025	603336
1044	322389	603130
1045	322662	602755
1046	322953	602413
1047	323248	602081
1048	323586	601828
1049	323869	601471
1050	324264	601324
1051	324568	601007
1052	324894	600730
1053	325152	600329
1054	325466	600031
1055	325773	599719
1056	326098	599440
1057	326400	599120
1058	326722	598836
1059	327021	598511
1060	327386	598306
1061	327690	597988
1062	327972	597631
1063	328256	597279
1064	328549	596941
1065	328821	596567
1066	329136	596271
1067	329471	596009
1068	329777	595696
1069	330164	595529
1070	330454	595189
1071	330804	594954
1072	331160	594731
1073	331465	594414
1074	331754	594071
1075	332047	593735
1076	332388	593484
1077	332666	593122
1078	332968	592801
1079	333239	592426
1080	333574	592163
1081	333874	591840
1082	334172	591513
1083	334546	591319
1084	334933	591149
1085	335218	590798
1086	335535	590505
1087	335816	590148
1088	336094	589785
1089	336445	589551
1090	336749	589234
1091	337044	588902
1092	337350	588588
1093	337685	588326
1094	338071	588152
1095	338370	587826
1096	338733	587611
1097	339009	587246
1098	339302	586910
1099	339609	586598
1100	340000	586431
1101	340266	586048
1102	340595	585775
1103	340905	585467
1104	341222	585172
1105	341563	584919
1106	341864	584597
1107	342163	584271
1108	342462	583946
1109	342724	583558
1110	343060	583295
1111	343355	582963
1112	343711	582735
1113	343998	582388
1114	344268	582014
1115	344619	581777
1116	345028	581637
1117	345429	581482
1118	345711	581128
1119	346052	580873
1120	346313	580483
1121	346603	580144
1122	346973	579937
1123	347316	579685
1124	347698	579497
1125	348002	579180
1126	348271	578804
1127	348646	578604
1128	348951	578288
1129	349269	577993
1130	349565	577663
1131	349950	577480
1132	350310	577254
1133	350651	576998
1134	350956	576681
1135	351249	576345
1136	351542	576009
1137	351874	575738
1138	352153	575380
1139	352499	575129
1140	352846	574883
1141	353182	574617
1142	353492	574308
1143	353743	573906
1144	354069	573623
1145	354363	573289
1146	354649	572943
1147	355145	572934
1148	355501	572701
1149	355795	572366
1150	356082	572021
1151	356406	571735
1152	356711	571418
1153	357067	571184
1154	357396	570906
1155	357725	570627
1156	358025	570302
1157	358381	570068
1158	358708	569785
1159	359054	569534
1160	359345	569196
1161	359715	568981
1162	359990	568617
1163	360307	568319
1164	360606	567994
1165	360909	567674
1166	361221	567368
1167	361535	567066
1168	361807	566698
1169	362181	566489
1170	362480	566162
1171	362830	565916
1172	363097	565539
1173	363377	565184
1174	363703	564900
1175	364027	564613
1176	364402	564405
1177	364676	564041
1178	365020	563785
1179	365327	563471
1180	365643	563171
1181	365940	562842
1182	366299	562609
1183	366579	562254
1184	366897	561957
1185	367192	561625
1186	367499	561311
1187	367905	561149
1188	368198	560812
1189	368519	560521
1190	368843	560233
1191	369139	559902
1192	369436	559573
1193	369800	559346
1194	370081	558993
1195	370385	558674
1196	370665	558320
1197	370928	557940
1198	371225	557612
1199	371512	557269
1200	371839	556985
1201	372123	556637
1202	372506	556437
1203	372847	556174
1204	373251	556004
1205	373547	555675
1206	373899	555427
1207	374241	555165
1208	374505	554788
1209	374816	554480
1210	375139	554190
1211	375439	553866
1212	375744	553549
1213	376076	553272
1214	376366	552934
1215	376774	552767
1216	377089	552465
1217	377362	552101
1218	377645	551752
1219	377944	551427
1220	378239	551096
1221	378570	550816
1222	378943	550598
1223	379219	550239
1224	379538	549943
1225	379803	549568
1226	380178	549352
1227	380508	549072
1228	380865	548830
1229	381142	548474
1230	381422	548120
1231	381706	547773
1232	382001	547442
1233	382301	547118
1234	382625	546829
1235	382931	546514
1236	383283	546264
1237	383560	545907
1238	383942	545700
1239	384262	545404
1240	384574	545098
1241	384864	544759
1242	385151	544417
1243	385456	544101
1244	385862	543926
1245	386155	543592
1246	386495	543324
1247	386807	543018
1248	387119	542710
1249	387426	542396
1250	387745	542099
1251	388024	541746
1252	388294	541380
1253	388589	541051
1254	388886	540722
1255	389234	540465
1256	389508	540106
1257	389886	539890
1258	390182	539561
1259	390473	539225
1260	390808	538949
1261	391105	538622
1262	391458	538372
1263	391824	538139
1264	392105	537789
1265	392468	537552
1266	392862	537357
1267	393150	537015
1268	393448	536690
1269	393741	536356
1270	394054	536050
1271	394334	535699
1272	394638	535381
1273	395031	535183
1274	395409	534965
1275	395742	534686
1276	396045	534366
1277	396406	534125
1278	396826	533962
1279	397187	533720
1280	397496	533408
1281	397798	533087
1282	398122	532795
1283	398413	532459
1284	398762	532200
1285	399148	531990
1286	399439	531654
1287	399845	531470
1288	400120	531114
1289	400491	530883
1290	400821	530599
1291	401192	530369
1292	401464	530007
1293	401817	529753
1294	402100	529406
1295	402386	529064
1296	402716	528779
1297	403040	528485
1298	403318	528132
1299	403615	527805
1300	403997	527588
1301	404314	527286
1302	404579	526916
1303	404948	526682
1304	405255	526366
1305	405573	526065
1306	405847	525708
1307	406135	525367
1308	406434	525042
1309	406754	524743
1310	407042	524404
1311	407342	524081
1312	407710	523844
1313	408002	523510
1314	408346	523242
1315	408693	522978
1316	409115	522810
1317	409472	522558
1318	409759	522218
1319	410082	521923
1320	410454	521690
1321	410764	521378
1322	411163	521180
1323	411465	520858
1324	411812	520593
1325	412203	520383
1326	412534	520098
1327	412823	519759
1328	413197	519528
1329	413491	519195
1330	413777	518854
1331	414084	518538
1332	414401	518235
1333	414671	517872
1334	415013	517601
1335	415414	517402
1336	415808	517194
1337	416114	516877
1338	416419	516559
1339	416769	516296
1340	417153	516075
1341	417471	515773
1342	417794	515476
1343	418106	515166
1344	418473	514924
1345	418880	514731
1346	419177	514402
1347	419514	514122
1348	419841	513830
1349	420130	513493
1350	420462	513206
1351	420763	512883
1352	421129	512638
1353	421481	512377
1354	421751	512016
1355	422182	511849
1356	422532	511585
1357	422812	511235
1358	423116	510915
1359	423528	510726
1360	423800	510366
1361	424105	510047
1362	424409	509727
1363	424754	509455
1364	425106	509193
1365	425507	508989
1366	425849	508714
1367	426197	508446
1368	426505	508130
1369	426822	507825
1370	427129	507508
1371	427461	507220
1372	427791	506931
1373	428140	506663
1374	428457	506358
1375	428787	506068
1376	429112	505772
1377	429402	505435
1378	429732	505145
1379	430029	504816
1380	430329	504492
1381	430625	504162
1382	430912	503822
1383	431197	503478
1384	431447	503095
1385	431732	502753
1386	432140	502554
1387	432516	502317
1388	432887	502074
1389	433199	501763
1390	433504	501443
1391	433803	501118
1392	434140	500834
1393	434422	500489
1394	434712	500153
1395	434996	499809
1396	435371	499571
1397	435760	499347
1398	436017	498973
1399	436348	498683
1400	436647	498357
1401	436972	498061
1402	437283	497748
1403	437571	497410
1404	437895	497112
1405	438262	496864
1406	438637	496624
1407	438987	496354
1408	439242	495979
1409	439582	495698
1410	440030	495541
1411	440360	495249
1412	440644	494906
1413	440903	494535
1414	441212	494220
1415	441504	493886
1416	441824	493583
1417	442205	493349
1418	442601	493131
1419	442975	492888
1420	443390	492690
1421	443736	492416
1422	444120	492183
1423	444424	491863
1424	444760	491577
1425	445104	491300
1426	445389	490958
1427	445740	490689
1428	446045	490368
1429	446399	490102
1430	446708	489786
1431	447013	489467
1432	447318	489147
1433	447575	488774
1434	447937	488517
1435	448261	488217
1436	448489	487814
1437	448804	487505
1438	449179	487260
1439	449493	486950
1440	449940	486784
1441	450221	486438
1442	450527	486120
1443	450822	485789
1444	451122	485464
1445	451429	485145
1446	451743	484835
1447	452191	484669
1448	452614	484475
1449	452922	484158
1450	453232	483843
1451	453587	483576
1452	454029	483401
1453	454303	483048
1454	454644	482767
1455	454960	482458
1456	455461	482345
1457	455837	482099
1458	456115	481750
1459	456415	481424
1460	456873	481265
1461	457222	480990
1462	457561	480705
1463	457886	480405
1464	458294	480192
1465	458653	479927
1466	458951	479600
1467	459315	479340
1468	459644	479043
1469	459940	478713
1470	460289	478437
1471	460607	478130
1472	460893	477789
1473	461235	477507
1474	461621	477269
1475	461865	476885
1476	462189	476583
1477	462492	476260
1478	462834	475978
1479	463193	475712
1480	463517	475410
1481	463820	475087
1482	464116	474757
1483	464422	474436
1484	464827	474218
1485	465187	473952
1486	465602	473743
1487	465909	473424
1488	466264	473153
1489	466633	472897
1490	466957	472595
1491	467252	472263
1492	467562	471946
1493	467890	471649
1494	468248	471380
1495	468603	471108
1496	468956	470835
1497	469321	470574
1498	469651	470278
1499	469959	469959
1500	470268	469641
1501	470617	469364
1502	470915	469035
1503	471240	468733
1504	471563	468430
1505	471869	468109
1506	472129	467743
1507	472430	467417
1508	472733	467094
1509	473036	466771
1510	473344	466452
1511	473626	466108
1512	473905	465761
1513	474207	465437
1514	474510	465114
1515	474788	464766
1516	475153	464504
1517	475455	464179
1518	475735	463834
1519	476011	463485
1520	476377	463223
1521	476726	462944
1522	477033	462625
1523	477330	462296
1524	477679	462018
1525	478080	461789
1526	478507	461585
1527	478891	461340
1528	479229	461050
1529	479544	460738
1530	479905	460470
1531	480220	460158
1532	480533	459844
1533	480858	459542
1534	481173	459230
1535	481584	459010
1536	481926	458723
1537	482225	458396
1538	482615	458155
1539	482892	457807
1540	483195	457483
1541	483482	457144
1542	483857	456889
1543	484200	456603
1544	484500	456276
1545	484774	455926
1546	485196	455715
1547	485544	455433
1548	485960	455215
1549	486245	454874
1550	486558	454560
1551	486867	454242
1552	487267	454008
1553	487547	453663
1554	487907	453393
1555	488179	453040
1556	488515	452747
1557	488798	452405
1558	489147	452123
1559	489425	451777
1560	489771	451493
1561	490086	451181
1562	490454	450916
1563	490803	450635
1564	491145	450347
1565	491471	450044
1566	491744	449693
1567	492039	449362
1568	492421	449110
1569	492755	448815
1570	493151	448575
1571	493457	448254
1572	493792	447960
1573	494134	447672
1574	494421	447334
1575	494825	447101
1576	495105	446756
1577	495400	446425
1578	495688	446088
1579	496052	445819
1580	496355	445495
1581	496678	445189
1582	496958	444845
1583	497297	444553
1584	497581	444213
1585	498027	444016
1586	498303	443668
1587	498623	443360
1588	498944	443052
1589	499218	442703
1590	499498	442359
1591	499855	442083
1592	500229	441822
1593	500632	441586
1594	500982	441304
1595	501270	440966
1596	501620	440684
1597	501942	440377
1598	502273	440078
1599	502635	439805
1600	502951	439493
1601	503357	439259
1602	503669	438943
1603	503956	438605
1604	504408	438410
1605	504739	438111
1606	505103	437840
1607	505389	437501
1608	505692	437177
1609	506044	436895
1610	506438	436649
1611	506825	436398
1612	507147	436090
1613	507485	435796
1614	507800	435481
1615	508093	435149
1616	508438	434861
1617	508719	434518
1618	509020	434192
1619	509390	433925
1620	509669	433580
1621	509983	433266
1622	510280	432936
1623	510646	432665
1624	511002	432386
1625	511384	432129
1626	511681	431799
1627	512036	431519
1628	512342	431198
1629	512612	430845
1630	512943	430545
1631	513233	430210
1632	513518	429871
1633	513865	429583
1634	514164	429256
1635	514576	429023
1636	514965	428771
1637	515285	428460
1638	515631	428172
1639	515982	427887
1640	516339	427608
1641	516696	427328
1642	517053	427048
1643	517365	426731
1644	517738	426465
1645	518142	426223
1646	518450	425903
1647	518745	425572
1648	519046	425246
1649	519383	424950
1650	519684	424624
1651	520027	424332
1652	520415	424077
1653	520784	423806
1654	521194	423569
1655	521578	423310
1656	521949	423040
1657	522197	422671
1658	522494	422341
1659	522784	422006
1660	523148	421731
1661	523449	421405
1662	523839	421150
