iter	Passed	Remaining
313	14602	310936
314	14642	310749
315	14689	310710
316	14738	310710
317	14788	310735
318	14831	310625
319	14875	310526
320	14917	310384
321	14958	310217
322	15001	310098
323	15042	309956
324	15086	309849
325	15130	309763
326	15177	309715
327	15225	309709
328	15269	309616
329	15320	309651
330	15361	309504
331	15400	309312
332	15441	309160
333	15482	308993
334	15525	308880
335	15567	308749
336	15608	308597
337	15651	308501
338	15704	308580
339	15749	308499
340	15794	308436
341	15841	308401
342	15885	308299
343	15942	308460
344	15977	308201
345	16025	308199
346	16066	308045
347	16109	307924
348	16152	307820
349	16194	307692
350	16243	307709
351	16285	307582
352	16335	307595
353	16383	307591
354	16431	307574
355	16477	307510
356	16514	307295
357	16557	307194
358	16607	307210
359	16650	307102
360	16701	307155
361	16746	307072
362	16795	307084
363	16847	307141
364	16902	307254
365	16944	307127
366	16984	306975
367	17033	306974
368	17078	306906
369	17121	306794
370	17163	306678
371	17211	306666
372	17258	306619
373	17299	306484
374	17341	306367
375	17383	306247
376	17441	306407
377	17484	306306
378	17531	306272
379	17573	306141
380	17614	306007
381	17668	306091
382	17716	306075
383	17760	306000
384	17812	306045
385	17865	306115
386	17909	306033
387	17954	305970
388	18000	305912
389	18054	305997
390	18099	305925
391	18144	305865
392	18187	305768
393	18236	305755
394	18281	305698
395	18332	305729
396	18383	305755
397	18429	305709
398	18473	305631
399	18529	305732
400	18572	305638
401	18617	305569
402	18662	305502
403	18708	305454
404	18756	305423
405	18803	305388
406	18846	305296
407	18888	305181
408	18930	305067
409	18974	304977
410	19017	304879
411	19060	304786
412	19105	304719
413	19163	304854
414	19204	304733
415	19249	304653
416	19295	304612
417	19337	304503
418	19382	304429
419	19433	304463
420	19474	304335
421	19519	304264
422	19563	304187
423	19611	304169
424	19654	304059
425	19700	304011
426	19746	303963
427	19789	303865
428	19833	303782
429	19875	303683
430	19922	303643
431	19965	303555
432	20014	303541
433	20065	303566
434	20117	303619
435	20158	303490
436	20200	303371
437	20243	303285
438	20286	303193
439	20336	303200
440	20380	303119
441	20429	303119
442	20471	303002
443	20514	302906
444	20555	302793
445	20600	302720
446	20644	302644
447	20695	302677
448	20743	302655
449	20787	302575
450	20830	302477
451	20872	302379
452	20921	302364
453	20962	302249
454	21011	302242
455	21055	302159
456	21097	302052
457	21142	301995
458	21185	301909
459	21241	301992
460	21290	301992
461	21332	301893
462	21374	301784
463	21418	301698
464	21458	301573
465	21501	301481
466	21543	301385
467	21585	301276
468	21629	301203
469	21681	301228
470	21726	301177
471	21769	301081
472	21811	300985
473	21855	300911
474	21897	300802
475	21945	300784
476	21988	300692
477	22031	300600
478	22081	300612
479	22124	300531
480	22166	300421
481	22217	300443
482	22264	300411
483	22313	300409
484	22357	300325
485	22398	300210
486	22440	300118
487	22494	300172
488	22536	300075
489	22579	299984
490	22623	299906
491	22671	299896
492	22730	300016
493	22774	299943
494	22818	299872
495	22861	299780
496	22905	299701
497	22954	299698
498	22998	299621
499	23056	299738
500	23100	299659
501	23144	299591
502	23186	299483
503	23243	299581
504	23286	299491
505	23332	299443
506	23376	299377
507	23419	299293
508	23468	299274
509	23514	299236
510	23560	299189
511	23602	299084
512	23645	298997
513	23693	298978
514	23737	298904
515	23781	298834
516	23823	298736
517	23866	298660
518	23910	298581
519	23957	298543
520	24000	298462
521	24060	298590
522	24101	298477
523	24151	298477
524	24198	298447
525	24241	298362
526	24288	298330
527	24331	298245
528	24378	298213
529	24421	298121
530	24463	298030
531	24504	297927
532	24545	297813
533	24587	297717
534	24633	297676
535	24687	297717
536	24735	297700
537	24787	297726
538	24841	297777
539	24886	297711
540	24929	297629
541	24974	297568
542	25017	297487
543	25061	297419
544	25101	297305
545	25142	297202
546	25196	297249
547	25250	297292
548	25294	297225
549	25335	297113
550	25386	297125
551	25436	297131
552	25486	297122
553	25530	297053
554	25576	297008
555	25629	297038
556	25672	296959
557	25719	296930
558	25764	296868
559	25808	296800
560	25854	296748
561	25897	296663
562	25938	296567
563	25981	296480
564	26031	296481
565	26075	296413
566	26118	296328
567	26160	296244
568	26206	296194
569	26252	296151
570	26294	296057
571	26339	295992
572	26383	295932
573	26430	295897
574	26483	295923
575	26528	295861
576	26572	295796
577	26615	295713
578	26658	295638
579	26706	295609
580	26761	295666
581	26805	295593
582	26846	295491
583	26890	295422
584	26934	295359
585	26977	295274
586	27018	295182
587	27061	295095
588	27102	295000
589	27151	294984
590	27194	294908
591	27238	294842
592	27281	294759
593	27323	294669
594	27364	294574
595	27410	294528
596	27454	294460
597	27502	294432
598	27545	294356
599	27587	294271
600	27632	294210
601	27680	294185
602	27727	294154
603	27781	294185
604	27828	294154
605	27876	294127
606	27920	294059
607	27962	293971
608	28009	293934
609	28058	293923
610	28103	293863
611	28144	293772
612	28187	293693
613	28234	293652
614	28281	293622
615	28328	293581
616	28379	293587
617	28422	293510
618	28462	293411
619	28516	293444
620	28564	293422
621	28606	293331
622	28659	293359
623	28707	293327
624	28752	293273
625	28794	293188
626	28834	293085
627	28876	292999
628	28918	292912
629	28959	292816
630	28999	292708
631	29042	292629
632	29093	292636
633	29147	292671
634	29190	292591
635	29237	292558
636	29279	292477
637	29322	292393
638	29363	292298
639	29467	292830
640	29549	293141
641	29595	293094
642	29638	293021
643	29681	292938
644	29727	292894
645	29773	292846
646	29816	292775
647	29858	292686
648	29900	292604
649	29943	292521
650	29988	292468
651	30030	292379
652	30075	292322
653	30125	292315
654	30167	292233
655	30209	292144
656	30251	292062
657	30294	291985
658	30336	291898
659	30383	291865
660	30437	291894
661	30488	291898
662	30533	291845
663	30578	291782
664	30622	291715
665	30676	291749
666	30720	291686
667	30765	291624
668	30806	291533
669	30849	291458
670	30899	291452
671	30943	291380
672	30985	291300
673	31027	291220
674	31069	291134
675	31114	291080
676	31170	291128
677	31218	291098
678	31266	291067
679	31314	291038
680	31356	290958
681	31415	291032
682	31457	290948
683	31500	290869
684	31549	290852
685	31593	290784
686	31638	290729
687	31693	290768
688	31743	290758
689	31791	290728
690	31839	290703
691	31885	290653
692	31927	290570
693	31969	290491
694	32014	290431
695	32063	290412
696	32105	290328
697	32147	290252
698	32190	290173
699	32230	290076
700	32277	290040
701	32333	290076
702	32381	290051
703	32426	289995
704	32466	289892
705	32509	289821
706	32550	289730
707	32592	289648
708	32633	289557
709	32684	289556
710	32739	289592
711	32789	289583
712	32833	289511
713	32888	289544
714	32932	289482
715	32989	289529
716	33041	289543
717	33088	289505
718	33131	289424
719	33174	289356
720	33227	289372
721	33269	289290
722	33317	289255
723	33368	289253
724	33410	289170
725	33453	289102
726	33497	289039
727	33541	288973
728	33585	288912
729	33630	288852
730	33672	288776
731	33743	288942
732	33787	288871
733	33829	288797
734	33873	288733
735	33916	288657
736	33969	288669
737	34029	288744
738	34078	288722
739	34121	288648
740	34165	288583
741	34208	288513
742	34249	288422
743	34293	288356
744	34335	288275
745	34386	288273
746	34438	288278
747	34482	288217
748	34526	288154
749	34572	288108
750	34618	288060
751	34661	287984
752	34709	287958
753	34755	287909
754	34797	287831
755	34851	287845
756	34906	287871
757	34955	287852
758	34998	287782
759	35042	287721
760	35092	287706
761	35135	287635
762	35181	287585
763	35225	287519
764	35266	287437
765	35311	287376
766	35353	287296
767	35395	287221
768	35447	287217
769	35500	287229
770	35548	287202
771	35591	287132
772	35638	287088
773	35681	287022
774	35727	286976
775	35775	286940
776	35818	286867
777	35862	286804
778	35906	286742
779	35956	286730
780	35998	286650
781	36042	286590
782	36085	286520
783	36129	286451
784	36170	286369
785	36206	286241
786	36248	286165
787	36297	286142
788	36341	286077
789	36382	285997
790	36425	285927
791	36469	285862
792	36511	285786
793	36553	285707
794	36603	285693
795	36648	285635
796	36692	285579
797	36740	285543
798	36783	285475
799	36826	285408
800	36873	285368
801	36916	285295
802	36959	285227
803	37011	285225
804	37059	285197
805	37105	285152
806	37147	285072
807	37189	284998
808	37232	284929
809	37279	284888
810	37321	284812
811	37363	284739
812	37409	284691
813	37452	284622
814	37503	284610
815	37547	284547
816	37588	284467
817	37635	284427
818	37683	284395
819	37728	284346
820	37776	284312
821	37820	284248
822	37879	284302
823	37921	284224
824	37963	284153
825	38005	284077
826	38046	283991
827	38090	283928
828	38132	283857
829	38174	283779
830	38215	283698
831	38260	283643
832	38302	283564
833	38345	283495
834	38392	283461
835	38435	283392
836	38484	283367
837	38526	283293
838	38569	283225
839	38623	283238
840	38665	283164
841	38716	283154
842	38764	283124
843	38808	283061
844	38850	282988
845	38903	282994
846	38955	282992
847	39003	282958
848	39051	282927
849	39094	282860
850	39140	282817
851	39191	282806
852	39233	282731
853	39276	282662
854	39319	282595
855	39370	282582
856	39413	282513
857	39458	282464
858	39505	282425
859	39547	282354
860	39589	282278
861	39641	282270
862	39683	282195
863	39727	282141
864	39775	282106
865	39819	282048
866	39862	281980
867	39904	281907
868	39947	281841
869	39994	281803
870	40038	281737
871	40081	281672
872	40123	281597
873	40169	281556
874	40218	281526
875	40281	281603
876	40329	281570
877	40372	281506
878	40417	281451
879	40461	281391
880	40511	281376
881	40555	281314
882	40599	281252
883	40641	281180
884	40682	281103
885	40728	281051
886	40771	280987
887	40815	280928
888	40858	280861
889	40900	280786
890	40941	280708
891	40984	280643
892	41026	280570
893	41072	280527
894	41135	280592
895	41178	280526
896	41222	280466
897	41267	280416
898	41311	280355
899	41353	280288
900	41409	280305
901	41450	280229
902	41501	280212
903	41542	280136
904	41585	280070
905	41633	280040
906	41679	279994
907	41744	280076
908	41794	280057
909	41847	280053
910	41891	279998
911	41937	279949
912	41980	279884
913	42023	279817
914	42065	279748
915	42110	279692
916	42152	279624
917	42197	279573
918	42243	279527
919	42285	279452
920	42327	279379
921	42376	279352
922	42420	279294
923	42462	279226
924	42504	279150
925	42548	279094
926	42591	279024
927	42633	278955
928	42675	278884
929	42721	278840
930	42770	278809
931	42821	278796
932	42864	278733
933	42907	278671
934	42944	278565
935	42993	278537
936	43039	278492
937	43094	278507
938	43153	278544
939	43195	278472
940	43239	278416
941	43281	278346
942	43328	278305
943	43381	278302
944	43422	278222
945	43472	278207
946	43518	278161
947	43561	278092
948	43613	278090
949	43660	278048
950	43706	278003
951	43754	277972
952	43798	277910
953	43843	277859
954	43889	277811
955	43930	277739
956	43972	277667
957	44020	277631
958	44061	277555
959	44104	277488
960	44159	277500
961	44207	277467
962	44256	277441
963	44300	277381
964	44351	277367
965	44398	277328
966	44447	277299
967	44493	277256
968	44537	277196
969	44585	277167
970	44627	277096
971	44673	277049
972	44723	277026
973	44773	277009
974	44815	276934
975	44849	276819
976	44892	276752
977	44944	276744
978	44985	276670
979	45033	276633
980	45081	276599
981	45124	276536
982	45174	276514
983	45218	276454
984	45261	276395
985	45304	276332
986	45356	276321
987	45416	276360
988	45460	276305
989	45508	276268
990	45560	276260
991	45609	276229
992	45650	276155
993	45705	276161
994	45749	276105
995	45792	276040
996	45833	275969
997	45876	275900
998	45929	275898
999	45971	275831
1000	46017	275783
1001	46061	275723
1002	46116	275734
1003	46161	275683
1004	46213	275672
1005	46248	275560
1006	46300	275548
1007	46343	275487
1008	46386	275424
1009	46430	275363
1010	46475	275314
1011	46519	275256
1012	46562	275191
1013	46604	275124
1014	46647	275059
1015	46693	275013
1016	46744	274994
1017	46791	274956
1018	46835	274901
1019	46878	274836
1020	46926	274804
1021	46972	274758
1022	47015	274695
1023	47058	274628
1024	47098	274549
1025	47143	274497
1026	47191	274462
1027	47236	274415
1028	47281	274359
1029	47329	274327
1030	47373	274268
1031	47417	274212
1032	47466	274181
1033	47511	274133
1034	47554	274072
1035	47598	274015
1036	47640	273944
1037	47681	273871
1038	47731	273846
1039	47788	273864
1040	47829	273788
1041	47877	273755
1042	47920	273694
1043	47967	273651
1044	48009	273584
1045	48050	273511
1046	48092	273440
1047	48136	273384
1048	48176	273308
1049	48228	273293
1050	48271	273233
1051	48330	273260
1052	48372	273193
1053	48427	273196
1054	48473	273150
1055	48522	273120
1056	48564	273056
1057	48608	272995
1058	48662	272995
1059	48699	272902
1060	48755	272912
1061	48807	272898
1062	48852	272846
1063	48895	272784
1064	48936	272710
1065	48982	272666
1066	49026	272607
1067	49074	272576
1068	49132	272594
1069	49175	272533
1070	49220	272482
1071	49267	272441
1072	49311	272386
1073	49354	272324
1074	49398	272263
1075	49441	272203
1076	49481	272124
1077	49523	272058
1078	49571	272025
1079	49617	271977
1080	49664	271935
1081	49713	271907
1082	49758	271859
1083	49806	271822
1084	49855	271794
1085	49901	271745
1086	49944	271684
1087	49993	271653
1088	50038	271602
1089	50091	271597
1090	50155	271646
1091	50197	271583
1092	50256	271606
1093	50304	271573
1094	50346	271502
1095	50388	271437
1096	50432	271376
1097	50481	271349
1098	50522	271279
1099	50565	271213
1100	50621	271222
1101	50663	271152
1102	50705	271090
1103	50754	271059
1104	50798	271003
1105	50839	270929
1106	50880	270859
1107	50934	270854
1108	50983	270823
1109	51028	270771
1110	51072	270718
1111	51118	270670
1112	51158	270591
1113	51198	270515
1114	51246	270477
1115	51287	270406
1116	51328	270334
1117	51371	270275
1118	51417	270227
1119	51462	270179
1120	51516	270172
1121	51557	270101
1122	51602	270052
1123	51642	269976
1124	51686	269919
1125	51733	269879
1126	51799	269935
1127	51841	269872
1128	51888	269830
1129	51929	269759
1130	51970	269687
1131	52013	269623
1132	52053	269548
1133	52094	269474
1134	52143	269444
1135	52183	269369
1136	52226	269306
1137	52271	269258
1138	52318	269215
1139	52359	269143
1140	52404	269095
1141	52450	269048
1142	52492	268985
1143	52536	268925
1144	52577	268855
1145	52619	268791
1146	52665	268743
1147	52713	268712
1148	52761	268675
1149	52805	268619
1150	52847	268555
1151	52891	268499
1152	52941	268470
1153	52983	268405
1154	53021	268319
1155	53072	268301
1156	53114	268236
1157	53168	268228
1158	53210	268164
1159	53255	268112
1160	53299	268056
1161	53346	268019
1162	53391	267967
1163	53434	267907
1164	53481	267865
1165	53526	267816
1166	53570	267761
1167	53613	267699
1168	53655	267634
1169	53697	267571
1170	53749	267556
1171	53800	267533
1172	53843	267471
1173	53884	267403
1174	53924	267328
1175	53966	267264
1176	54010	267208
1177	54052	267141
1178	54092	267065
1179	54133	266999
1180	54180	266958
1181	54220	266884
1182	54263	266821
1183	54312	266790
1184	54357	266739
1185	54399	266678
1186	54440	266607
1187	54482	266542
1188	54528	266497
1189	54572	266444
1190	54614	266376
1191	54664	266351
1192	54712	266314
1193	54763	266297
1194	54812	266266
1195	54855	266204
1196	54898	266144
1197	54939	266074
1198	54981	266010
1199	55029	265975
1200	55084	265976
1201	55127	265915
1202	55181	265907
1203	55223	265843
1204	55264	265775
1205	55311	265736
1206	55353	265670
1207	55411	265681
1208	55460	265651
1209	55508	265614
1210	55559	265594
1211	55601	265528
1212	55654	265518
1213	55695	265447
1214	55741	265400
1215	55781	265331
1216	55831	265301
1217	55871	265229
1218	55930	265247
1219	55972	265181
1220	56015	265123
1221	56058	265060
1222	56098	264987
1223	56137	264908
1224	56182	264859
1225	56225	264801
1226	56272	264760
1227	56313	264691
1228	56362	264662
1229	56403	264592
1230	56445	264526
1231	56486	264461
1232	56527	264388
1233	56568	264324
1234	56617	264292
1235	56663	264244
1236	56711	264210
1237	56765	264202
1238	56808	264141
1239	56850	264080
1240	56894	264024
1241	56942	263991
1242	56989	263950
1243	57033	263894
1244	57087	263886
1245	57129	263820
1246	57171	263760
1247	57214	263699
1248	57256	263634
1249	57296	263565
1250	57338	263499
1251	57380	263436
1252	57423	263378
1253	57470	263339
1254	57512	263275
1255	57557	263224
1256	57615	263233
1257	57661	263188
1258	57704	263130
1259	57762	263138
1260	57807	263088
1261	57849	263028
1262	57893	262974
1263	57941	262937
1264	57987	262889
1265	58031	262837
1266	58074	262777
1267	58116	262715
1268	58158	262654
1269	58206	262616
1270	58249	262559
1271	58293	262503
1272	58337	262448
1273	58390	262438
1274	58437	262394
1275	58492	262390
1276	58535	262331
1277	58588	262318
1278	58631	262258
1279	58674	262201
1280	58721	262160
1281	58768	262118
1282	58823	262114
1283	58865	262054
1284	58923	262058
1285	58970	262020
1286	59017	261978
1287	59066	261945
1288	59114	261909
1289	59158	261857
1290	59203	261807
1291	59246	261750
1292	59293	261706
1293	59337	261651
1294	59385	261615
1295	59426	261551
1296	59472	261506
1297	59514	261442
1298	59562	261406
1299	59608	261359
1300	59651	261303
1301	59706	261296
1302	59751	261247
1303	59791	261175
1304	59837	261129
1305	59881	261076
1306	59928	261035
1307	59970	260972
1308	60017	260931
1309	60078	260950
1310	60123	260900
1311	60176	260888
1312	60218	260824
1313	60264	260778
1314	60320	260776
1315	60365	260729
1316	60415	260697
1317	60474	260709
1318	60523	260675
1319	60571	260640
1320	60615	260587
1321	60660	260538
1322	60718	260544
1323	60773	260538
1324	60823	260508
1325	60871	260472
1326	60912	260403
1327	60960	260369
1328	61004	260314
1329	61054	260283
1330	61101	260243
1331	61149	260204
1332	61192	260149
1333	61237	260100
1334	61281	260045
1335	61328	260005
1336	61381	259987
1337	61432	259964
1338	61477	259913
1339	61521	259857
1340	61564	259799
1341	61619	259794
1342	61668	259758
1343	61716	259722
1344	61762	259679
1345	61808	259631
1346	61865	259631
1347	61906	259567
1348	61951	259516
1349	61996	259468
1350	62041	259416
1351	62090	259383
1352	62139	259349
1353	62181	259286
1354	62221	259218
1355	62272	259194
1356	62308	259106
1357	62349	259038
1358	62396	258999
1359	62439	258940
1360	62482	258881
1361	62539	258883
1362	62581	258818
1363	62631	258792
1364	62684	258772
1365	62732	258735
1366	62776	258682
1367	62817	258616
1368	62865	258578
1369	62907	258516
1370	62952	258467
1371	62993	258402
1372	63051	258407
1373	63094	258345
1374	63146	258325
1375	63196	258296
1376	63241	258249
1377	63286	258196
1378	63334	258162
1379	63380	258114
1380	63428	258075
1381	63470	258016
1382	63511	257947
1383	63553	257885
1384	63605	257864
1385	63660	257855
1386	63702	257796
1387	63755	257776
1388	63800	257728
1389	63843	257670
1390	63884	257604
1391	63926	257541
1392	63968	257481
1393	64018	257453
1394	64061	257393
1395	64103	257331
1396	64149	257286
1397	64189	257217
1398	64230	257153
1399	64273	257092
1400	64314	257026
1401	64357	256970
1402	64401	256917
1403	64448	256876
1404	64497	256841
1405	64541	256788
1406	64582	256721
1407	64623	256656
1408	64672	256623
1409	64716	256572
1410	64763	256529
1411	64807	256477
1412	64850	256418
1413	64894	256364
1414	64941	256325
1415	64987	256279
1416	65038	256253
1417	65081	256194
1418	65123	256136
1419	65166	256075
1420	65215	256044
1421	65251	255957
1422	65292	255893
1423	65335	255834
1424	65376	255772
1425	65419	255714
1426	65464	255665
1427	65509	255616
1428	65550	255549
1429	65591	255485
1430	65635	255434
1431	65681	255386
1432	65724	255330
1433	65767	255273
1434	65817	255241
1435	65858	255179
1436	65899	255112
1437	65939	255045
1438	65979	254977
1439	66023	254925
1440	66076	254907
1441	66119	254848
1442	66162	254791
1443	66203	254726
1444	66244	254664
1445	66295	254637
1446	66337	254577
1447	66392	254565
1448	66434	254505
1449	66478	254450
1450	66519	254387
1451	66564	254339
1452	66607	254280
1453	66648	254217
1454	66689	254154
1455	66733	254101
1456	66777	254048
1457	66823	254004
1458	66866	253944
1459	66912	253902
1460	66955	253844
1461	66997	253785
1462	67045	253746
1463	67087	253685
1464	67133	253640
1465	67176	253585
1466	67221	253535
1467	67271	253505
1468	67313	253446
1469	67361	253407
1470	67404	253349
1471	67443	253281
1472	67492	253246
1473	67535	253188
1474	67592	253185
1475	67635	253129
1476	67678	253071
1477	67723	253024
1478	67768	252975
1479	67811	252917
1480	67863	252894
1481	67904	252831
1482	67945	252768
1483	67989	252715
1484	68031	252655
1485	68073	252596
1486	68118	252545
1487	68166	252510
1488	68214	252472
1489	68257	252416
1490	68302	252365
1491	68347	252317
1492	68393	252273
1493	68442	252240
1494	68486	252186
1495	68527	252122
1496	68579	252098
1497	68620	252037
1498	68660	251969
1499	68716	251959
1500	68771	251946
1501	68825	251932
1502	68867	251873
1503	68916	251837
1504	68966	251807
1505	69010	251756
1506	69052	251694
1507	69111	251696
1508	69153	251637
1509	69195	251577
1510	69240	251528
1511	69283	251473
1512	69325	251412
1513	69366	251348
1514	69408	251290
1515	69456	251252
1516	69506	251221
1517	69546	251157
1518	69594	251115
1519	69642	251078
1520	69686	251027
1521	69729	250971
1522	69777	250934
1523	69825	250896
1524	69870	250845
1525	69912	250788
1526	69954	250725
1527	69995	250663
1528	70047	250641
1529	70094	250600
1530	70140	250553
1531	70191	250525
1532	70244	250506
1533	70290	250460
1534	70333	250406
1535	70378	250358
1536	70441	250371
1537	70491	250342
1538	70537	250297
1539	70584	250254
1540	70641	250249
1541	70691	250215
1542	70737	250171
1543	70783	250126
1544	70826	250068
1545	70871	250022
1546	70914	249966
1547	70956	249906
1548	71009	249885
1549	71053	249833
1550	71111	249831
1551	71161	249798
1552	71205	249746
1553	71246	249683
1554	71304	249679
1555	71346	249621
1556	71401	249606
1557	71452	249578
1558	71499	249538
1559	71542	249480
1560	71589	249438
1561	71645	249428
1562	71689	249376
1563	71737	249338
1564	71798	249346
1565	71843	249297
1566	71896	249274
1567	71938	249214
1568	71993	249202
1569	72043	249170
1570	72087	249116
1571	72129	249057
1572	72180	249031
1573	72223	248973
1574	72268	248925
1575	72312	248871
1576	72368	248861
1577	72411	248805
1578	72456	248757
1579	72501	248709
1580	72546	248660
1581	72589	248602
1582	72639	248569
1583	72689	248539
1584	72738	248504
1585	72785	248461
1586	72828	248407
1587	72879	248378
1588	72922	248322
1589	72975	248300
1590	73022	248258
1591	73066	248207
1592	73109	248149
1593	73153	248096
1594	73197	248044
1595	73241	247992
1596	73285	247941
1597	73334	247904
1598	73376	247846
1599	73436	247846
1600	73490	247829
1601	73535	247779
1602	73581	247735
1603	73624	247679
1604	73694	247713
1605	73747	247691
1606	73798	247665
1607	73842	247610
1608	73892	247578
1609	73948	247565
1610	73997	247531
1611	74047	247498
1612	74095	247460
1613	74138	247403
1614	74187	247367
1615	74235	247330
1616	74277	247269
1617	74345	247297
1618	74393	247257
1619	74437	247207
1620	74494	247197
1621	74536	247136
1622	74578	247077
1623	74621	247021
1624	74662	246960
1625	74702	246896
1626	74745	246840
1627	74805	246839
1628	74849	246787
1629	74890	246725
1630	74937	246682
1631	74981	246630
1632	75025	246578
1633	75078	246554
1634	75120	246495
1635	75162	246437
1636	75214	246411
1637	75254	246345
1638	75315	246348
1639	75364	246312
1640	75416	246285
1641	75469	246263
1642	75519	246232
1643	75564	246180
1644	75606	246123
1645	75648	246062
1646	75698	246030
1647	75750	246004
1648	75795	245955
1649	75839	245903
1650	75891	245875
1651	75934	245821
1652	75975	245760
1653	76019	245707
1654	76065	245662
1655	76108	245607
1656	76150	245547
1657	76194	245494
1658	76234	245430
1659	76277	245373
1660	76320	245317
1661	76362	245259
1662	76416	245239
1663	76457	245177
1664	76499	245120
1665	76552	245097
