iter	Passed	Remaining
488	130674	2007155
489	130943	2006915
490	131220	2006798
491	131528	2007145
492	131839	2007547
493	132082	2006901
494	132355	2006719
495	132624	2006484
496	132950	2007104
497	133240	2007173
498	133492	2006662
499	133755	2006335
500	134019	2006011
501	134224	2004808
502	134511	2004843
503	134780	2004597
504	135014	2003823
505	135282	2003564
506	135536	2003101
507	135794	2002695
508	136043	2002168
509	136302	2001780
510	136557	2001326
511	136825	2001068
512	137085	2000705
513	137337	2000218
514	137600	1999881
515	137930	2000531
516	138198	2000263
517	138457	1999876
518	138752	2000016
519	139011	1999633
520	139280	1999383
521	139569	1999420
522	139855	1999427
523	140145	1999480
524	140418	1999295
525	140715	1999451
526	140974	1999051
527	141228	1998594
528	141468	1997937
529	141742	1997761
530	142020	1997646
531	142306	1997645
532	142576	1997406
533	142855	1997297
534	143079	1996422
535	143364	1996403
536	143633	1996152
537	143913	1996068
538	144165	1995580
539	144421	1995156
540	144705	1995121
541	144953	1994582
542	145191	1993910
543	145461	1993677
544	145682	1992771
545	145951	1992526
546	146197	1991981
547	146507	1992284
548	146784	1992151
549	147024	1991507
550	147270	1990952
551	147518	1990437
552	147784	1990143
553	148058	1989970
554	148324	1989693
555	148604	1989592
556	148860	1989168
557	149108	1988653
558	149367	1988265
559	149637	1988037
560	149892	1987609
561	150162	1987375
562	150331	1985814
563	150606	1985652
564	150873	1985393
565	151155	1985320
566	151422	1985049
567	151712	1985087
568	151987	1984914
569	152234	1984383
570	152475	1983784
571	152758	1983724
572	152996	1983083
573	153259	1982764
574	153512	1982316
575	153794	1982245
576	154074	1982146
577	154320	1981604
578	154555	1980923
579	154844	1980942
580	155124	1980838
581	155374	1980352
582	155641	1980088
583	155905	1979791
584	156179	1979609
585	156447	1979348
586	156721	1979173
587	156995	1978997
588	157231	1978339
589	157499	1978092
590	157796	1978198
591	158048	1977738
592	158285	1977095
593	158559	1976927
594	158830	1976702
595	159109	1976584
596	159413	1976776
597	159685	1976570
598	159963	1976443
599	160227	1976142
600	160490	1975821
601	160746	1975418
602	161034	1975413
603	161329	1975481
604	161623	1975541
605	161974	1976300
606	162276	1976453
607	162521	1975919
608	162835	1976217
609	163133	1976317
610	163411	1976185
611	163676	1975887
612	163943	1975615
613	164197	1975182
614	164466	1974935
615	164749	1974848
616	165030	1974743
617	165313	1974662
618	165581	1974404
619	165877	1974476
620	166119	1973906
621	166390	1973686
622	166646	1973279
623	166920	1973084
624	167210	1973080
625	167509	1973181
626	167769	1972826
627	168015	1972307
628	168268	1971866
629	168565	1971944
630	168846	1971841
631	169074	1971106
632	169316	1970545
633	169570	1970123
634	169844	1969926
635	170099	1969520
636	170345	1969002
637	170609	1968697
638	170875	1968407
639	171138	1968097
640	171461	1968461
641	171782	1968812
642	172087	1968971
643	172365	1968819
644	172614	1968343
645	172888	1968143
646	173139	1967690
647	173416	1967528
648	173687	1967302
649	173939	1966858
650	174200	1966515
651	174433	1965856
652	174713	1965732
653	175015	1965851
654	175295	1965716
655	175538	1965170
656	175790	1964728
657	176071	1964611
658	176319	1964128
659	176579	1963781
660	176857	1963630
661	177174	1963907
662	177438	1963597
663	177674	1962986
664	177933	1962618
665	178208	1962434
666	178444	1961822
667	178722	1961668
668	178984	1961334
669	179271	1961286
670	179524	1960853
671	179808	1960772
672	180066	1960400
673	180314	1959921
674	180561	1959430
675	180832	1959198
676	181087	1958791
677	181332	1958281
678	181617	1958208
679	181925	1958379
680	182235	1958567
681	182512	1958396
682	182792	1958261
683	183105	1958478
684	183379	1958281
685	183672	1958276
686	183958	1958206
687	184215	1957830
688	184460	1957321
689	184749	1957272
690	185013	1956969
691	185279	1956676
692	185535	1956293
693	185769	1955662
694	186045	1955487
695	186315	1955245
696	186571	1954851
697	186845	1954654
698	187097	1954214
699	187355	1953846
700	187651	1953878
701	187876	1953165
702	188135	1952805
703	188412	1952633
704	188665	1952217
705	188995	1952600
706	189253	1952227
707	189548	1952246
708	189820	1952022
709	190084	1951708
710	190346	1951389
711	190611	1951088
712	190879	1950827
713	191125	1950332
714	191381	1949948
715	191675	1949951
716	191973	1949994
717	192230	1949617
718	192540	1949770
719	192809	1949522
720	193075	1949229
721	193341	1948948
722	193615	1948741
723	193898	1948628
724	194181	1948507
725	194465	1948403
726	194744	1948251
727	195035	1948211
728	195344	1948349
729	195576	1947729
730	195852	1947543
731	196141	1947482
732	196437	1947496
733	196739	1947564
734	197032	1947542
735	197300	1947266
736	197556	1946879
737	197840	1946776
738	198079	1946219
739	198315	1945634
740	198571	1945251
741	198818	1944773
742	199071	1944358
743	199353	1944236
744	199629	1944047
745	199886	1943670
746	200211	1943957
747	200516	1944045
748	200785	1943788
749	201046	1943445
750	201320	1943237
751	201570	1942797
752	201835	1942495
753	202107	1942270
754	202385	1942093
755	202650	1941794
756	202949	1941824
757	203201	1941401
758	203474	1941186
759	203739	1940882
760	204000	1940551
761	204234	1939964
762	204532	1939972
763	204798	1939686
764	205071	1939467
765	205354	1939340
766	205642	1939263
767	205962	1939479
768	206227	1939179
769	206527	1939213
770	206809	1939072
771	207086	1938885
772	207347	1938555
773	207608	1938211
774	207869	1937876
775	208156	1937782
776	208443	1937689
777	208705	1937369
778	208985	1937208
779	209200	1936448
780	209449	1936003
781	209711	1935671
782	210003	1935626
783	210267	1935316
784	210538	1935074
785	210809	1934830
786	211030	1934130
787	211303	1933906
788	211590	1933815
789	211882	1933766
790	212179	1933756
791	212431	1933342
792	212734	1933387
793	213002	1933116
794	213260	1932758
795	213538	1932579
796	213834	1932559
797	214111	1932371
798	214376	1932071
799	214645	1931813
800	214939	1931773
801	215213	1931553
802	215510	1931546
803	215767	1931173
804	216064	1931155
805	216330	1930872
806	216603	1930639
807	216841	1930104
808	217123	1929959
809	217366	1929461
810	217652	1929347
811	217919	1929070
812	218156	1928524
813	218415	1928178
814	218691	1927974
815	218935	1927493
816	219190	1927101
817	219433	1926618
818	219704	1926374
819	219965	1926041
820	220243	1925855
821	220523	1925693
822	220780	1925328
823	221050	1925069
824	221332	1924923
825	221586	1924526
826	221853	1924252
827	222133	1924079
828	222422	1923992
829	222686	1923692
830	222995	1923773
831	223265	1923521
832	223555	1923436
833	223830	1923221
834	224099	1922959
835	224370	1922719
836	224641	1922466
837	224927	1922348
838	225213	1922235
839	225501	1922130
840	225787	1922016
841	226067	1921839
842	226335	1921573
843	226629	1921515
844	226943	1921629
845	227187	1921159
846	227460	1920928
847	227707	1920477
848	227949	1919988
849	228196	1919537
850	228460	1919228
851	228728	1918953
852	229017	1918860
853	229265	1918421
854	229516	1918005
855	229748	1917437
856	230015	1917150
857	230295	1916978
858	230566	1916731
859	230850	1916597
860	231127	1916400
861	231407	1916222
862	231710	1916245
863	231992	1916082
864	232274	1915932
865	232563	1915826
866	232837	1915601
867	233151	1915712
868	233420	1915446
869	233687	1915166
870	234016	1915390
871	234324	1915438
872	234651	1915647
873	234915	1915342
874	235195	1915165
875	235515	1915308
876	235824	1915364
877	236078	1914976
878	236347	1914708
879	236626	1914524
880	236881	1914144
881	237141	1913802
882	237434	1913729
883	237732	1913690
884	238012	1913513
885	238311	1913489
886	238637	1913669
887	238959	1913827
888	239252	1913749
889	239533	1913578
890	239821	1913458
891	240097	1913242
892	240354	1912880
893	240623	1912609
894	240913	1912499
895	241199	1912367
896	241448	1911942
897	241749	1911920
898	242019	1911661
899	242290	1911403
900	242542	1910997
901	242870	1911191
902	243148	1910989
903	243481	1911219
904	243790	1911265
905	244106	1911358
906	244366	1911015
907	244621	1910636
908	244906	1910488
909	245173	1910195
910	245433	1909858
911	245705	1909607
912	245997	1909509
913	246276	1909320
914	246548	1909068
915	246825	1908852
916	247096	1908597
917	247365	1908325
918	247621	1907954
919	247903	1907780
920	248195	1907684
921	248470	1907458
922	248735	1907150
923	248994	1906798
924	249281	1906669
925	249554	1906421
926	249921	1906896
927	250193	1906644
928	250483	1906535
929	250732	1906103
930	251011	1905907
931	251274	1905586
932	251530	1905219
933	251783	1904821
934	252049	1904523
935	252309	1904178
936	252568	1903835
937	252856	1903699
938	253124	1903421
939	253399	1903191
940	253697	1903132
941	253998	1903098
942	254251	1902710
943	254499	1902275
944	254748	1901853
945	255005	1901490
946	255254	1901068
947	255539	1900914
948	255811	1900658
949	256116	1900650
950	256413	1900590
951	256706	1900493
952	257052	1900788
953	257314	1900457
954	257621	1900467
955	257933	1900508
956	258217	1900341
957	258470	1899945
958	258740	1899678
959	258988	1899248
960	259278	1899123
961	259555	1898907
962	259839	1898747
963	260137	1898683
964	260499	1899081
965	260800	1899040
966	261088	1898901
967	261434	1899181
968	261717	1899005
969	262027	1899020
970	262307	1898824
971	262625	1898900
972	262928	1898871
973	263223	1898778
974	263466	1898309
975	263771	1898288
976	264052	1898097
977	264338	1897941
978	264630	1897828
979	264930	1897770
980	265188	1897406
981	265480	1897291
982	265764	1897121
983	266045	1896929
984	266326	1896731
985	266632	1896715
986	266943	1896729
987	267223	1896528
988	267500	1896308
989	267798	1896228
990	268073	1895989
991	268372	1895921
992	268705	1896095
993	269025	1896167
994	269287	1895838
995	269565	1895622
996	269855	1895483
997	270122	1895189
998	270381	1894837
999	270647	1894534
1000	270916	1894250
1001	271120	1893513
1002	271403	1893333
1003	271703	1893264
1004	271992	1893118
1005	272325	1893286
1006	272600	1893044
1007	272906	1893020
1008	273195	1892874
1009	273477	1892681
1010	273763	1892518
1011	274074	1892525
1012	274370	1892422
1013	274647	1892197
1014	274894	1891758
1015	275186	1891636
1016	275476	1891495
1017	275810	1891661
1018	276107	1891567
1019	276380	1891312
1020	276648	1891019
1021	276924	1890778
1022	277197	1890528
1023	277440	1890063
1024	277746	1890033
1025	278022	1889796
1026	278312	1889649
1027	278580	1889361
1028	278895	1889388
1029	279160	1889074
1030	279445	1888902
1031	279739	1888780
1032	280039	1888707
1033	280305	1888399
1034	280610	1888357
1035	280899	1888211
1036	281137	1887714
1037	281441	1887661
1038	281709	1887375
1039	281995	1887200
1040	282264	1886914
1041	282546	1886718
1042	282854	1886688
1043	283125	1886419
1044	283396	1886144
1045	283656	1885801
1046	283936	1885590
1047	284246	1885572
1048	284513	1885275
1049	284797	1885085
1050	285075	1884859
1051	285333	1884499
1052	285587	1884119
1053	285855	1883828
1054	286121	1883523
1055	286409	1883360
1056	286681	1883094
1057	286942	1882752
1058	287221	1882533
1059	287492	1882259
1060	287782	1882116
1061	288068	1881936
1062	288332	1881619
1063	288644	1881613
1064	288930	1881441
1065	289210	1881222
1066	289481	1880949
1067	289765	1880763
1068	290040	1880515
1069	290317	1880278
1070	290584	1879983
1071	290888	1879921
1072	291182	1879794
1073	291505	1879856
1074	291803	1879756
1075	292108	1879704
1076	292390	1879496
1077	292742	1879745
1078	293145	1880314
1079	293488	1880501
1080	293805	1880516
1081	294135	1880616
1082	294439	1880554
1083	294712	1880288
1084	295011	1880189
1085	295330	1880218
1086	295633	1880142
1087	295916	1879942
1088	296190	1879683
1089	296482	1879533
1090	296785	1879458
1091	297070	1879272
1092	297356	1879088
1093	297679	1879133
1094	297960	1878918
1095	298265	1878856
1096	298588	1878901
1097	298878	1878742
1098	299151	1878477
1099	299431	1878249
1100	299706	1877999
1101	300013	1877944
1102	300287	1877683
1103	300575	1877507
1104	300844	1877216
1105	301151	1877158
1106	301417	1876849
1107	301697	1876626
1108	301986	1876452
1109	302298	1876427
1110	302589	1876271
1111	302870	1876055
1112	303136	1875740
1113	303447	1875708
1114	303748	1875611
1115	304042	1875471
1116	304316	1875210
1117	304631	1875200
1118	304945	1875184
1119	305238	1875035
1120	305534	1874909
1121	305875	1875056
1122	306168	1874906
1123	306467	1874797
1124	306789	1874826
1125	307075	1874633
1126	307350	1874374
1127	307656	1874306
1128	307926	1874014
1129	308212	1873820
1130	308482	1873534
1131	308772	1873365
1132	309076	1873281
1133	309383	1873213
1134	309676	1873062
1135	309948	1872789
1136	310245	1872659
1137	310493	1872238
1138	310776	1872027
1139	311063	1871840
1140	311347	1871629
1141	311679	1871715
1142	311989	1871667
1143	312246	1871294
1144	312508	1870956
1145	312794	1870764
1146	313054	1870413
1147	313338	1870205
1148	313626	1870021
1149	313924	1869897
1150	314228	1869810
1151	314507	1869572
1152	314820	1869537
1153	315073	1869142
1154	315344	1868860
1155	315607	1868526
1156	315924	1868512
1157	316194	1868223
1158	316450	1867850
1159	316710	1867499
1160	316967	1867131
1161	317233	1866817
1162	317479	1866387
1163	317756	1866136
1164	318014	1865778
1165	318261	1865353
1166	318546	1865147
1167	318874	1865196
1168	319178	1865107
1169	319437	1864752
1170	319687	1864342
1171	319949	1864004
1172	320211	1863667
1173	320488	1863417
1174	320747	1863063
1175	321051	1862971
1176	321326	1862708
1177	321584	1862351
1178	321844	1862000
1179	322069	1861453
1180	322347	1861211
1181	322598	1860809
1182	322905	1860734
1183	323169	1860410
1184	323447	1860165
1185	323738	1859996
1186	323995	1859628
1187	324252	1859263
1188	324510	1858909
1189	324866	1859108
1190	325164	1858978
1191	325427	1858651
1192	325721	1858498
1193	325989	1858192
1194	326234	1857760
1195	326511	1857513
1196	326792	1857286
1197	327074	1857061
1198	327365	1856891
1199	327638	1856619
1200	327907	1856322
1201	328195	1856135
1202	328486	1855962
1203	328767	1855733
1204	329040	1855458
1205	329287	1855040
1206	329554	1854734
1207	329847	1854572
1208	330149	1854464
1209	330428	1854220
1210	330693	1853906
1211	331007	1853857
1212	331352	1853989
1213	331624	1853709
1214	331905	1853482
1215	332177	1853200
1216	332479	1853090
1217	332803	1853099
1218	333087	1852884
1219	333382	1852732
1220	333657	1852470
1221	333948	1852295
1222	334238	1852114
1223	334526	1851923
1224	334884	1852115
1225	335204	1852101
1226	335492	1851910
1227	335791	1851775
1228	336089	1851638
1229	336390	1851514
1230	336664	1851242
1231	336943	1851003
1232	337230	1850803
1233	337504	1850533
1234	337792	1850335
1235	338075	1850114
1236	338351	1849855
1237	338617	1849540
1238	338919	1849421
1239	339155	1848942
1240	339439	1848725
1241	339724	1848514
1242	339977	1848130
1243	340273	1847979
1244	340550	1847723
1245	340875	1847730
1246	341166	1847554
1247	341426	1847206
1248	341712	1846996
1249	342007	1846838
1250	342279	1846560
1251	342527	1846145
1252	342825	1846004
1253	343097	1845724
1254	343390	1845554
1255	343686	1845399
1256	343990	1845289
1257	344240	1844887
1258	344489	1844482
1259	344756	1844175
1260	345012	1843805
1261	345311	1843666
1262	345585	1843397
1263	345874	1843207
1264	346142	1842899
1265	346391	1842497
1266	346680	1842305
1267	346981	1842173
1268	347251	1841882
1269	347492	1841437
1270	347775	1841214
1271	348026	1840821
1272	348303	1840565
1273	348560	1840203
1274	348841	1839968
1275	349102	1839625
1276	349444	1839714
1277	349720	1839452
1278	349997	1839199
1279	350285	1838998
1280	350605	1838967
1281	350909	1838851
1282	351202	1838678
1283	351455	1838296
1284	351752	1838144
1285	352045	1837974
1286	352389	1838064
1287	352703	1838002
1288	353045	1838081
1289	353330	1837867
1290	353591	1837526
1291	353894	1837402
1292	354132	1836942
1293	354394	1836607
1294	354654	1836260
1295	354935	1836024
1296	355238	1835898
1297	355523	1835682
1298	355839	1835629
1299	356065	1835109
1300	356345	1834864
1301	356687	1834939
1302	356975	1834736
1303	357254	1834491
1304	357520	1834175
1305	357782	1833842
1306	358100	1833791
1307	358395	1833624
1308	358697	1833495
1309	359052	1833634
1310	359337	1833418
1311	359590	1833034
1312	359863	1832753
1313	360123	1832411
1314	360412	1832212
1315	360685	1831930
1316	360974	1831731
1317	361239	1831410
1318	361509	1831118
1319	361792	1830888
1320	362066	1830616
1321	362326	1830270
1322	362593	1829958
1323	362852	1829608
1324	363129	1829351
1325	363424	1829180
1326	363696	1828895
1327	364020	1828873
1328	364331	1828787
1329	364619	1828579
1330	364938	1828533
1331	365244	1828414
1332	365568	1828390
1333	365902	1828414
1334	366158	1828048
1335	366407	1827647
1336	366659	1827264
1337	366942	1827032
1338	367184	1826597
1339	367421	1826137
1340	367658	1825679
1341	368041	1825948
1342	368326	1825725
1343	368612	1825508
1344	368932	1825460
1345	369254	1825422
1346	369516	1825087
1347	369830	1825007
1348	370119	1824808
1349	370413	1824628
1350	370730	1824563
1351	371078	1824651
1352	371413	1824673
1353	371763	1824771
1354	372056	1824585
1355	372326	1824289
1356	372579	1823908
1357	372872	1823724
1358	373158	1823507
1359	373545	1823780
1360	373840	1823603
1361	374116	1823337
1362	374399	1823102
1363	374700	1822955
1364	375056	1823078
1365	375329	1822791
1366	375659	1822785
1367	376011	1822884
1368	376322	1822785
1369	376609	1822572
1370	376900	1822370
1371	377189	1822166
1372	377473	1821935
1373	377770	1821767
1374	378088	1821700
1375	378396	1821581
1376	378669	1821298
1377	378986	1821226
1378	379319	1821227
1379	379612	1821040
1380	379928	1820958
1381	380246	1820893
1382	380589	1820940
1383	380937	1821013
1384	381257	1820950
1385	381575	1820879
1386	381909	1820886
1387	382233	1820842
1388	382514	1820592
1389	382818	1820454
1390	383112	1820268
1391	383421	1820152
1392	383684	1819815
1393	383976	1819618
1394	384247	1819320
1395	384495	1818917
1396	384761	1818599
1397	385040	1818340
1398	385333	1818146
1399	385640	1818021
1400	385971	1818003
1401	386252	1817756
1402	386565	1817657
1403	386896	1817643
1404	387208	1817539
1405	387536	1817507
1406	387844	1817381
1407	388183	1817405
1408	388589	1817738
1409	388947	1817844
1410	389305	1817956
1411	389650	1818002
1412	389995	1818044
1413	390289	1817852
1414	390560	1817553
1415	390931	1817719
1416	391205	1817433
1417	391464	1817080
1418	391748	1816838
1419	392010	1816498
1420	392274	1816168
1421	392517	1815740
1422	392787	1815436
1423	393063	1815157
1424	393351	1814937
1425	393593	1814504
1426	393893	1814338
1427	394185	1814138
1428	394460	1813857
1429	394751	1813649
1430	394979	1813152
1431	395245	1812831
1432	395470	1812319
1433	395739	1812010
1434	396013	1811726
1435	396290	1811457
1436	396581	1811248
1437	396843	1810909
1438	397109	1810589
1439	397363	1810210
1440	397619	1809844
1441	397882	1809509
1442	398188	1809370
1443	398433	1808955
1444	398662	1808466
1445	398932	1808164
1446	399189	1807801
1447	399464	1807523
1448	399742	1807257
1449	400029	1807031
1450	400323	1806837
1451	400620	1806653
1452	400961	1806673
1453	401233	1806377
1454	401522	1806162
1455	401776	1805787
1456	402052	1805512
1457	402329	1805241
1458	402562	1804770
1459	402828	1804451
1460	403099	1804153
1461	403370	1803856
1462	403685	1803755
1463	403953	1803443
1464	404186	1802976
1465	404436	1802583
1466	404684	1802182
1467	404961	1801911
1468	405216	1801545
1469	405476	1801197
1470	405767	1800989
1471	406060	1800789
1472	406363	1800633
1473	406625	1800298
1474	406898	1800007
1475	407158	1799661
1476	407438	1799406
1477	407789	1799461
1478	408068	1799200
1479	408329	1798857
1480	408624	1798665
1481	408939	1798562
1482	409235	1798374
1483	409547	1798255
1484	409838	1798044
1485	410131	1797842
1486	410390	1797495
1487	410649	1797145
1488	410946	1796958
1489	411242	1796771
1490	411580	1796767
1491	411905	1796703
1492	412150	1796293
1493	412429	1796027
1494	412728	1795850
1495	413024	1795664
1496	413305	1795408
